token_id,image,category,sediment,sediment_tier,environment,environment_tier,eastern,eastern_tier,southern,southern_tier,western,western_tier,northern,northern_tier,artifact,plot,koda
40011,https://assets.otherside.xyz/otherdeeds/447d07a5dcdb78b5553e0b1ac1a22cfa3c9ef0fb8a16fbe2be7f55c599bf4bf6.jpg,Harsh,Infinite Expanse,2,Wastes,2,,,,,,,,,,40011,8459
40012,https://assets.otherside.xyz/otherdeeds/f096b450eb2127448aa51744d2019efa3f90c49285ae2eeaf996bedc9c8c1835.jpg,Psychedelic,Infinite Expanse,1,Acid,4,Petrified,2,Moldium,1,,,Runa,3,Rugged Hammer,40012,
40013,https://assets.otherside.xyz/otherdeeds/93f3d178f60d6c59fffb409211e6bd997988ad46947ba7e79972712fb6b47f09.jpg,Mineral,Infinite Expanse,3,Crystal,1,,,Etheria,1,Oblivion,2,Kinsoul,1,,40013,7243
40014,https://assets.otherside.xyz/otherdeeds/5b486ad749a87872f6f48d5fe3d9b89f200d2480ae3a57087d01e70f9d050445.jpg,Volcanic,Infinite Expanse,2,Sulfuric,5,Chlorocite,2,,,,,Psychosilk,1,,40014,
40015,https://assets.otherside.xyz/otherdeeds/9b59cde0c8caad4a15f6c2114786b91581aec3dcb059307388206b2389c17b06.jpg,Psychedelic,Infinite Expanse,2,Shadow,1,,,,,,,,,,40015,
40016,https://assets.otherside.xyz/otherdeeds/e9633323d00321a9f6d6521ad6c815bac57e220cf8bc3a022daba1570cc767c2.jpg,Decay,Infinite Expanse,2,Thornwood,1,Psychosilk,1,,,,,,,,40016,
40017,https://assets.otherside.xyz/otherdeeds/c036618f667acc1f3a37b5c9140c6b8fdfbbc3ee7818acbdbb49556f803dfe43.jpg,Decay,Infinite Expanse,3,Thornwood,2,,,,,Brimstone,1,Spikeweed,2,,40017,
40018,https://assets.otherside.xyz/otherdeeds/d3aa56f98ea5e7d83d6da0e9d88c062bd1620f979c1d0ee7848d0046adeb3c22.jpg,Decay,Infinite Expanse,1,Bog,5,Petrified,2,,,,,,,,40018,5210
40019,https://assets.otherside.xyz/otherdeeds/1b3ce2a7c30ae4a212ab6f2dc496b0d65f545737c45b7e3fe7d44b5886f9f284.jpg,Decay,Infinite Expanse,3,Thornwood,4,,,,,Psychosilk,2,,,,40019,
40020,https://assets.otherside.xyz/otherdeeds/c26661e27236c888bd289257d93d341540ab6711c43688a740b81418713957c0.jpg,Volcanic,Infinite Expanse,1,Sulfuric,5,Psychosilk,1,,,Petrified,3,,,,40020,
40021,https://assets.otherside.xyz/otherdeeds/6a5a923e85450dfda6aa4e916415217bcf487da15fd27e07329bbc7c337c8d66.jpg,Mineral,Infinite Expanse,3,Crystal,3,Bonestone,2,,,Luster,1,,,Rugged Shovel,40021,
40022,https://assets.otherside.xyz/otherdeeds/6274ca25a8a04e22a5ca009b854ae579d63365f5945ddd647599624122284757.jpg,Volcanic,Infinite Expanse,2,Molten,5,,,,,Whisper,1,Runa,1,,40022,
40023,https://assets.otherside.xyz/otherdeeds/35fab6ce162f70a40ba8b670d920a8a2e573ae11572af0964f606c4eae92d8d4.jpg,Spirit,Infinite Expanse,1,Steppes,1,Luster,2,Oblivion,3,,,Lunarian,1,Koda Hammer,40023,
40024,https://assets.otherside.xyz/otherdeeds/068e57258adacf2a2dc01f83e16190cf3dcbad1632fb18e768337be96804d7a6.jpg,Mineral,Infinite Expanse,2,Crystal,5,Moldium,2,,,,,,,,40024,
40025,https://assets.otherside.xyz/otherdeeds/e3558702e9ffb41be6927ca8a807ef6662c9e41e71b92e57816fd0c29ea449fe.jpg,Psychedelic,Infinite Expanse,3,Mallow,1,,,Lunarian,1,,,Oblivion,2,Ancient Coin,40025,
40026,https://assets.otherside.xyz/otherdeeds/da1f8e0d88943d8d07f917771db44606ce65dbe6ef9ef0529767c2f5fc626695.jpg,Mineral,Infinite Expanse,1,Biolume,1,Lumileaf,1,,,,,,,,40026,
40027,https://assets.otherside.xyz/otherdeeds/78d5525fdf3da39b7d9df153932fa347c610cd49b4d73f6ce733a3e192aa2ced.jpg,Harsh,Infinite Expanse,3,Splinter,4,Brimstone,2,,,,,Psychosilk,1,Rugged Shovel,40027,
40028,https://assets.otherside.xyz/otherdeeds/26bf2c58d82b82dedc0a6a6688be435eab1e6fca16b91bd94f73ef84331c78da.jpg,Volcanic,Infinite Expanse,3,Obsidian,2,Lumileaf,3,Onyx,1,,,,,,40028,
40029,https://assets.otherside.xyz/otherdeeds/b25a7df97f3ffe18708032634f4b82f2a96e90af46c93f9f303eab456f4f9759.jpg,Psychedelic,Infinite Expanse,2,Shadow,3,,,,,Kinsoul,3,,,,40029,
40030,https://assets.otherside.xyz/otherdeeds/2e60e3d91c320f1c191fb5656617821d78f33d23b72d1fd7508067029ad3ede7.jpg,Volcanic,Infinite Expanse,1,Sulfuric,1,,,Chlorocite,2,,,,,,40030,
40031,https://assets.otherside.xyz/otherdeeds/b24d760dbf682586b64c4fd10e2770b51c526965ca7ee5476dbdc187610986fa.jpg,Spirit,Infinite Expanse,1,Sands,4,,,,,Spikeweed,1,,,,40031,
40032,https://assets.otherside.xyz/otherdeeds/c02e4adf9f96a5852f3ada4711571ec2fa780cb464813a2425145f169be578c0.jpg,Harsh,Infinite Expanse,2,Glacia,2,,,,,,,Kinsoul,1,,40032,
40033,https://assets.otherside.xyz/otherdeeds/906cfb13ee4c06a1c84f25ad9e9d5fbcb66900c71aabf7e6902f777f8e81f35b.jpg,Mineral,Infinite Expanse,2,Crystal,1,,,,,,,Kinsoul,2,Romain,40033,
40034,https://assets.otherside.xyz/otherdeeds/dfefea33500e2295ac1ecdfb616cec78b75d5707723ad471b8091a8def82c3e6.jpg,Decay,Infinite Expanse,3,Bog,3,Nether,1,Runa,2,Petrified,2,,,,40034,
40035,https://assets.otherside.xyz/otherdeeds/4b45121c74bd3e29d538128f1684974a5d5cbf56268c687ade07e65bbe294602.jpg,Decay,Infinite Expanse,1,Thornwood,2,Brimstone,1,Nether,2,Bonestone,2,Lumileaf,1,,40035,
40036,https://assets.otherside.xyz/otherdeeds/ab86aa79975c9e216a58da29eeb65a572263d493a74017dea04085bae874c90e.jpg,Mineral,Infinite Expanse,2,Biolume,2,Lunarian,1,Psychosilk,1,,,,,,40036,
40037,https://assets.otherside.xyz/otherdeeds/aadb26076cbd9bccc52f458a9f75f49a35cf00784e7424796f83843cabbae948.jpg,Volcanic,Infinite Expanse,2,Molten,2,Slaglia,1,,,,,,,,40037,
40038,https://assets.otherside.xyz/otherdeeds/c931a1d32d52f5263192a1e44e7204f66ce5f877e141edcdc3325c81f13e59b9.jpg,Decay,Infinite Expanse,2,Ruins,4,,,,,Psychosilk,2,Nether,1,,40038,
40039,https://assets.otherside.xyz/otherdeeds/885ed642b2ecbc7c1fed975c4830027a6bd96dbbe92d5ce3678c0a18a69187cc.jpg,Mineral,Infinite Expanse,2,Spires,1,Oblivion,1,,,,,Brimstone,1,,40039,
40040,https://assets.otherside.xyz/otherdeeds/a0f4d3acf59388622fbdf9cabeb72544ff57b76086a8f0486b41c7165b3ac88e.jpg,Spirit,Infinite Expanse,2,Steppes,1,,,Oblivion,2,,,Lunarian,1,Fire Sale Scroll,40040,
40041,https://assets.otherside.xyz/otherdeeds/8fcb7bb3edcde5d23efad31155e920024335106e160eba5dbcee72bc8efa502e.jpg,Decay,Infinite Expanse,3,Plague,2,,,,,Oblivion,2,,,,40041,
40042,https://assets.otherside.xyz/otherdeeds/26340053ff52a41fe687cd576befe59cd8287df217af8b03dfd4635d617b04ed.jpg,Volcanic,Infinite Expanse,2,Molten,3,Nether,2,,,Spikeweed,1,Kinsoul,1,,40042,
40043,https://assets.otherside.xyz/otherdeeds/fe6064beeb8edc4ede89cbf0cb00b718a5179b179daeb1226cf2e82f4e0997c0.jpg,Spirit,Infinite Expanse,1,Sands,3,Lumileaf,1,,,Lunarian,1,,,Rugged Hammer,40043,
40044,https://assets.otherside.xyz/otherdeeds/cbd8dff2b5780124de0963b9be293956e8c0e3e1c1f0245b74e7660793312cc4.jpg,Growth,Infinite Expanse,3,Botanical,2,,,Runa,2,,,,,Daniel,40044,
40045,https://assets.otherside.xyz/otherdeeds/808959429a3db95d84137e6fe31c18659bd7d5d07bae530ebb34361809820690.jpg,Mineral,Infinite Expanse,3,Biolume,3,,,,,,,,,Fire Sale Scroll,40045,
40046,https://assets.otherside.xyz/otherdeeds/cd89ef64ee26c9fb0640aab092341ebbc24112eb05671ac0fc59f43e8f65315f.jpg,Psychedelic,Infinite Expanse,3,Shadow,2,,,,,,,,,,40046,
40047,https://assets.otherside.xyz/otherdeeds/9ab92be962d2600fda85fc2d2654d6b381429264066cfe6e67aff2f38c35a3ba.jpg,Growth,Infinite Expanse,1,Botanical,2,,,,,Lunarian,1,Luster,2,,40047,
40048,https://assets.otherside.xyz/otherdeeds/5d01c456b9d09f870ec2d571dd44081ba0d3816af37ba157e25fe37e0d89bdd9.jpg,Spirit,Infinite Expanse,1,Sands,2,,,Spikeweed,3,,,,,,40048,2366
40049,https://assets.otherside.xyz/otherdeeds/e9713236cbbc6fdcd8a53f7645da33cdd5aef9336869944d68cc29dec8ec46ce.jpg,Growth,Infinite Expanse,3,Mycelium,3,,,,,,,,,,40049,
40050,https://assets.otherside.xyz/otherdeeds/9f4b2f7640fb1314e501c0d5bc113e7baddb66b6a21e6589f74e581104406a48.jpg,Decay,Infinite Expanse,2,Thornwood,4,,,,,Bonestone,1,,,,40050,
40051,https://assets.otherside.xyz/otherdeeds/272f68895b49f33d07c0924747a979b72de081200e22e8c20fbde8932fe19946.jpg,Harsh,Infinite Expanse,1,Wastes,1,,,,,Luster,2,,,,40051,
40052,https://assets.otherside.xyz/otherdeeds/f3a00b10ee52dee079f676a4a836576decee1934f10aed43f4b3a7db7b7e5235.jpg,Growth,Infinite Expanse,2,Botanical,2,,,,,,,Bonestone,3,,40052,
40053,https://assets.otherside.xyz/otherdeeds/6953f4dfd3b0fd551cd7137af143f507bd52249bea9c6da67327ccb6d612c22b.jpg,Spirit,Infinite Expanse,2,Veldan,4,Oblivion,1,,,Petrified,2,Oblivion,1,,40053,
40054,https://assets.otherside.xyz/otherdeeds/7542d142d8950266a489b2026515f38cfc56ded333168b77174b2987ad41c232.jpg,Mineral,Infinite Expanse,2,Crystal,2,,,Whisper,1,Petrified,1,,,,40054,
40055,https://assets.otherside.xyz/otherdeeds/157b096a90d49d0018d2c92dee1b11e6e41187fc4b055fa4d8eec54c7d36140e.jpg,Decay,Infinite Expanse,1,Bog,1,,,,,,,,,Forged Hammer,40055,
40056,https://assets.otherside.xyz/otherdeeds/69ee0cd4269e2f9b207aef5ab196bee4c8e87b22e097b725d4104ab9e770f57b.jpg,Mineral,Infinite Expanse,2,Crystal,3,,,,,Luster,1,Nether,1,,40056,
40057,https://assets.otherside.xyz/otherdeeds/67b6eafd5cfe69df8f9527920f6f10c55667c57a1f7a843f4063718ab8ca3f42.jpg,Decay,Infinite Expanse,3,Plague,2,,,,,,,,,,40057,
40058,https://assets.otherside.xyz/otherdeeds/50bfda2d66d2e629a745e747615a4c0790c2deceab002c8afe86652d90f54c22.jpg,Decay,Infinite Expanse,1,Bog,2,,,,,Whisper,1,Scumbria,1,,40058,
40059,https://assets.otherside.xyz/otherdeeds/1f2ee306b22e3189b387592b733bbec95e338fd6386b7957f6b6c7a01a3a3b68.jpg,Spirit,Infinite Expanse,1,Steppes,3,,,,,Moldium,1,,,,40059,
40060,https://assets.otherside.xyz/otherdeeds/0f75b770e0f5d0a4aeeddedf95583b1ee9d2d3f85c64d91f8f836aff2536f37d.jpg,Spirit,Infinite Expanse,1,Steppes,2,,,,,Lunarian,3,Nebula,2,,40060,
40061,https://assets.otherside.xyz/otherdeeds/fead8f14ca79828f93448d5a01a4d8732c9eb9f4af35e63f5b700fea34e24c44.jpg,Harsh,Infinite Expanse,1,Splinter,2,,,,,Claymer,2,Lunarian,1,,40061,
40062,https://assets.otherside.xyz/otherdeeds/b91824ae5d17bc314165d8e3bcb7f86da936cb9768d390d9df40e6c2ce02e299.jpg,Decay,Infinite Expanse,1,Ruins,1,,,,,,,,,,40062,
40063,https://assets.otherside.xyz/otherdeeds/b7d1ec62c156d1760a5b5bc81a8053eec47efcc67445180862180300405f26cc.jpg,Harsh,Infinite Expanse,2,Splinter,3,Psychosilk,3,Oblivion,3,,,Kinsoul,1,,40063,
40064,https://assets.otherside.xyz/otherdeeds/7123228dc267def598879c77282d7c7ae6cfc20a074667e0479c26695b3b25c5.jpg,Decay,Infinite Expanse,1,Bog,5,Lunarian,1,,,,,,,,40064,
40065,https://assets.otherside.xyz/otherdeeds/7e5715a3d8f1e5461c7ee700759c577fff8e4e6b0308a61f8dc55f6d8ca9301d.jpg,Spirit,Infinite Expanse,3,Sky,1,Nether,2,,,,,,,,40065,
40066,https://assets.otherside.xyz/otherdeeds/8438e100f0d711292e3fb84dd7fb6abe2142d9e04839daa98f0ee74a9de9d45d.jpg,Growth,Infinite Expanse,1,Jungle,1,Spikeweed,2,,,,,Kinsoul,1,,40066,
40067,https://assets.otherside.xyz/otherdeeds/75e2b6a5da1ad535d6cbc64acca39b6dc0de1b8a43ed2b44bcfbc05687e6f691.jpg,Mineral,Infinite Expanse,3,Luster,2,,,,,,,,,,40067,
40068,https://assets.otherside.xyz/otherdeeds/f27e95ddaf31ddbf681f033a02717d20cb3c4b658ac5197371d0d3369d2faba2.jpg,Volcanic,Infinite Expanse,1,Obsidian,1,Runa,1,,,,,,,,40068,
40069,https://assets.otherside.xyz/otherdeeds/a05f261bff41b84f244aa4fb28e0749893e9b635e4a89717087cae48efdc6561.jpg,Volcanic,Infinite Expanse,2,Crimson,2,,,,,,,,,,40069,
40070,https://assets.otherside.xyz/otherdeeds/63ae7ef9d30a0b3f2e755d6521cb90b429c4a99499c1994aaa990c3845142a0f.jpg,Spirit,Infinite Expanse,2,Steppes,3,,,Vaporhaze,2,Bonestone,1,,,,40070,
40071,https://assets.otherside.xyz/otherdeeds/6616e74c26da7e517312bc425eb7301a3be71febec4955c33d6ef709662dc03d.jpg,Decay,Infinite Expanse,1,Bog,2,Psychosilk,1,,,Nether,3,,,,40071,
40072,https://assets.otherside.xyz/otherdeeds/4a08508c92a658117d3f3d428d16eb8df231be469865f4cfe9ed5c3217cb81b5.jpg,Harsh,Infinite Expanse,2,Glacia,1,Psychosilk,1,,,,,,,,40072,
40073,https://assets.otherside.xyz/otherdeeds/a3c6756ae50351f151313e573342e7d5b056d081ed81f1bddb09c7dfc0cbf8dd.jpg,Volcanic,Infinite Expanse,2,Sulfuric,4,Kinsoul,1,Chlorocite,2,Luster,1,,,,40073,
40074,https://assets.otherside.xyz/otherdeeds/ba5a7b8a1b7c68f026affb194e2abbe6b5b8e6eaed940a2471145f5db4a08a0e.jpg,Volcanic,Infinite Expanse,1,Molten,4,,,,,,,,,,40074,
40075,https://assets.otherside.xyz/otherdeeds/32bf20acb64b60a93b8c8af1d2f915de37235cd6e686e7d031cd3757c50004bf.jpg,Decay,Infinite Expanse,1,Plague,2,,,,,,,Brimstone,1,Ancient Coin,40075,
40076,https://assets.otherside.xyz/otherdeeds/56a4eb63f55adbce2ed1b82ff6d6b3fd9c6de3577668537df651a5dde82bad1b.jpg,Psychedelic,Infinite Expanse,1,Shadow,2,,,,,Petrified,1,Runa,1,Fairy in a Jar,40076,
40077,https://assets.otherside.xyz/otherdeeds/15efdc1abaccce70aa7d57e3d31a50ab087afb656a4ecdffed6ec2b79b7d27ae.jpg,Decay,Infinite Expanse,1,Bog,3,Nether,1,Lumileaf,1,,,,,Sooper Box,40077,8478
40078,https://assets.otherside.xyz/otherdeeds/75581c67e4a0b513cf153b0833d932a6b205d8535118c4e65e1649193d48487f.jpg,Spirit,Infinite Expanse,3,Veldan,2,Geopillar,1,,,Scholara,1,Kinsoul,1,,40078,
40079,https://assets.otherside.xyz/otherdeeds/407a9794e0021cb4f0d0c77e705cfae7bcea019862f8e72de0181c0bd9181e25.jpg,Volcanic,Infinite Expanse,1,Molten,3,Luster,1,Psychosilk,1,,,,,,40079,
40080,https://assets.otherside.xyz/otherdeeds/c30be679e0f09bdb0e2823997e6562abdf427e4949553ce77e6ce43a756390d9.jpg,Harsh,Infinite Expanse,1,Bone,1,,,,,,,Petrified,1,,40080,
40081,https://assets.otherside.xyz/otherdeeds/f9bafd149655c07fbf4054ad2d29379429872cc29730f6a520f3c01f8328169e.jpg,Growth,Infinite Expanse,1,Jungle,1,Brimstone,2,,,,,,,,40081,
40082,https://assets.otherside.xyz/otherdeeds/53236cd8aadfc2753ca6d81d777e74e1b959a742c20a4b639b4e860162ddbd44.jpg,Volcanic,Infinite Expanse,2,Crimson,3,,,Moldium,1,,,,,,40082,
40083,https://assets.otherside.xyz/otherdeeds/75b53fb7249aa2fa745093f8ff774a3897b77f131e7a3bddc272396f6edbe19e.jpg,Spirit,Infinite Expanse,3,Steppes,2,Vaporhaze,1,Psychosilk,2,,,Vaporhaze,1,,40083,
40084,https://assets.otherside.xyz/otherdeeds/b75700361941844ea59846baff4e48d85615cf410d4e841ce9fd8c0152f1fee6.jpg,Harsh,Infinite Expanse,2,Bone,3,,,,,,,,,,40084,
40085,https://assets.otherside.xyz/otherdeeds/95d4e243d2c4f3c3288b35bb21c18850e2efe37416fbd45ccdf7905ad565b410.jpg,Volcanic,Infinite Expanse,3,Crimson,4,,,Nether,2,,,,,,40085,
40086,https://assets.otherside.xyz/otherdeeds/5afe25ec8c391a9ad56c860476dbd32a7d902e2a7ebadf319320b70f95c54408.jpg,Psychedelic,Infinite Expanse,2,Shadow,1,Oblivion,2,Moldium,1,,,,,,40086,
40087,https://assets.otherside.xyz/otherdeeds/47831ab4c0e3e9c174d0387a15e8accd470d06dd38fc775fff66e53f00ddad2f.jpg,Mineral,Infinite Expanse,1,Spires,5,Runa,2,Luster,1,Runa,1,,,,40087,
40088,https://assets.otherside.xyz/otherdeeds/604d69297455d7982940d7bd96a032d41e3e17accdf17458746c00843e4cabc5.jpg,Decay,Infinite Expanse,2,Bog,2,Brimstone,2,,,Psychosilk,2,,,,40088,
40089,https://assets.otherside.xyz/otherdeeds/3928a143c7cc169c49736d9b8f149416d6fa87f0dbe094027e57f050edc7809d.jpg,Growth,Infinite Expanse,1,Mystic,1,Glowpod,2,Petrified,1,,,Nether,3,,40089,
40090,https://assets.otherside.xyz/otherdeeds/46e815656937c77dc266ffd6d5fdf90e57029ebe4e70f3566e15d4158df5ebd7.jpg,Volcanic,Infinite Expanse,1,Molten,1,,,,,,,,,,40090,
40091,https://assets.otherside.xyz/otherdeeds/288e226e79af4c9d1f4e6fe54447d30ea731cd4ea8f1b96bcf7136ce9ca4401f.jpg,Decay,Infinite Expanse,1,Ruins,3,,,Nether,1,,,,,Card from a Deck,40091,
40092,https://assets.otherside.xyz/otherdeeds/2331f284fb34856c076c13d4f3172f67e6b0630e101f3beeb66218165347c3fb.jpg,Decay,Infinite Expanse,1,Thornwood,3,,,Moldium,1,,,Nether,2,Forged Hammer,40092,
40093,https://assets.otherside.xyz/otherdeeds/d4c6bbbd44a056898731c286df7f1cefb775283bd5f2bd91b7454e2284e61d90.jpg,Psychedelic,Infinite Expanse,1,Acid,2,,,Nether,1,,,,,,40093,
40094,https://assets.otherside.xyz/otherdeeds/58fe61c80d32158eac50dda2a9ea7e4c0f580ebf9d6c5554b0407c26dc206d5e.jpg,Mineral,Infinite Expanse,3,Luster,4,,,Whisper,1,,,,,Sands of Time,40094,
40095,https://assets.otherside.xyz/otherdeeds/051875f78d716f686224c1a8561d2d90968099a77e3722258f8540571b878027.jpg,Volcanic,Infinite Expanse,3,Molten,3,,,,,,,,,,40095,
40096,https://assets.otherside.xyz/otherdeeds/5e0aa7892c06108f8602fb97cfc0602a52bd3ee0d85001836831e1567f12abd1.jpg,Decay,Infinite Expanse,1,Bog,2,,,,,,,Scumbria,1,Sloth Juice,40096,
40097,https://assets.otherside.xyz/otherdeeds/5940e0094f42b7d3e8f175870c0f46e36080b9aafbf27a2a94c9b861d26e9022.jpg,Growth,Infinite Expanse,2,Jungle,2,Spikeweed,1,,,,,,,,40097,
40098,https://assets.otherside.xyz/otherdeeds/42284a24484b22365f624bc88d184fbd756a60b962611d93d196a5795319f700.jpg,Harsh,Infinite Expanse,1,Glacia,1,,,,,Runa,1,,,,40098,
40099,https://assets.otherside.xyz/otherdeeds/c68ae7ca25979607cd86403a2f2d104029e2e085756ebac60ca29c28ad93b2d0.jpg,Spirit,Infinite Expanse,2,Veldan,1,,,Bonestone,1,,,Moldium,2,,40099,2033
40100,https://assets.otherside.xyz/otherdeeds/c2ebd311adeaa5309824df801199139cc9fc18f375de3f84817336c65cf34096.jpg,Volcanic,Infinite Expanse,3,Obsidian,1,,,Whisper,2,Bonestone,2,,,,40100,
40101,https://assets.otherside.xyz/otherdeeds/c1b250826709fe5b10796b53c1fc591103cac60e606fc203b828ecca6a29fb2f.jpg,Spirit,Infinite Expanse,2,Veldan,3,Luster,1,Nether,1,,,,,Sticky Cauldron,40101,
40102,https://assets.otherside.xyz/otherdeeds/c4ca84d28444a249000fdd1e78c7208474b54c48ae3572e6c32356f1d5b6b17f.jpg,Mineral,Infinite Expanse,2,Spires,3,Moldium,1,,,,,,,,40102,
40103,https://assets.otherside.xyz/otherdeeds/0dc7262e503112cb6c560b78c02d7f152c6b1914856e063462c987392eecad13.jpg,Spirit,Infinite Expanse,1,Steppes,5,,,,,,,Brimstone,2,,40103,
40104,https://assets.otherside.xyz/otherdeeds/448ba9781c1d68215a0d1cb519c1db86cf1b764cec4030482c42d9a4b1b9bb27.jpg,Psychedelic,Infinite Expanse,3,Shadow,3,Spikeweed,1,Lumileaf,1,,,,,,40104,
40105,https://assets.otherside.xyz/otherdeeds/707fc7abf4f6755a8bd4ae60b113117c083af3ca1827305187b0bfc29b38aa0c.jpg,Spirit,Infinite Expanse,3,Sands,2,,,Luster,2,,,Oblivion,1,,40105,9691
40106,https://assets.otherside.xyz/otherdeeds/89eeb7c387ee2d6c181478f1cf1a208aed9a0b200b69d98ab141c50a07b1029f.jpg,Spirit,Infinite Expanse,3,Sands,1,Coralia,1,Psychosilk,2,,,Luster,2,,40106,
40107,https://assets.otherside.xyz/otherdeeds/fec184c8885ab825259316b5d1ecad9606e323a3ff4a4f90ac0ea2aef102e2d9.jpg,Harsh,Infinite Expanse,3,Bone,2,Lunarian,3,,,,,,,,40107,
40108,https://assets.otherside.xyz/otherdeeds/1548defafddc6dedb6939a3a02f21ba44588c3fa7efb2859188f33eef48ac948.jpg,Mineral,Infinite Expanse,1,Luster,2,,,,,Petrified,1,,,,40108,
40109,https://assets.otherside.xyz/otherdeeds/b01c73538403be940f82ce02b0c7abdd396c57e12bd65da3db20327237a9f7fe.jpg,Volcanic,Infinite Expanse,3,Obsidian,2,,,,,Runa,1,,,,40109,
40110,https://assets.otherside.xyz/otherdeeds/bb39b32ee84337f9ab3705edc6389a3b2229f33a7359bb63923b21fc269b3ba8.jpg,Decay,Infinite Expanse,2,Plague,2,,,,,,,Moldium,1,,40110,
40111,https://assets.otherside.xyz/otherdeeds/d807b9fd1341ab1fde640e9114e670f0e8d2dfdcdcec12abdfd5d68d69f92fa3.jpg,Mineral,Infinite Expanse,1,Biolume,2,Bonestone,2,Bonestone,1,,,,,,40111,
40112,https://assets.otherside.xyz/otherdeeds/6a5ee15319ad83d0ba33b1d0f5339fe3c3373728f01825ab07a70ac4a6c44e8d.jpg,Mineral,Infinite Expanse,1,Crystal,3,,,,,,,,,,40112,
40113,https://assets.otherside.xyz/otherdeeds/5d97f9cf2a134035779536ef738771472fc5cc91aa26149793aed424edc762ac.jpg,Psychedelic,Infinite Expanse,1,Mallow,1,,,Brimstone,1,,,Luster,1,Forged Shovel,40113,9007
40114,https://assets.otherside.xyz/otherdeeds/074e0bd2dddd586c1eca58b58f4f8b9016338e4d07765e54248839e963426a48.jpg,Harsh,Infinite Expanse,1,Bone,2,,,,,,,Spikeweed,1,,40114,8745
40115,https://assets.otherside.xyz/otherdeeds/a27117cbe7736fc3e4cb8e35d3663d9e2f0bab04c7f40a1da24aa52c2416e581.jpg,Growth,Infinite Expanse,1,Mycelium,3,Lumileaf,2,,,Bonestone,2,,,,40115,
40116,https://assets.otherside.xyz/otherdeeds/e985a1a938f0213c1f80fa39d53539208b0273a249dcb0cacac8c73fef3abb08.jpg,Decay,Infinite Expanse,2,Thornwood,2,Oblivion,1,Luster,3,Runa,1,Whisper,1,,40116,
40117,https://assets.otherside.xyz/otherdeeds/dc5ce71e9e7bfa7be860974cb0ae3763acbf4a1075fb61e8ae27d06d5a5a8e0a.jpg,Psychedelic,Infinite Expanse,1,Sludge,2,,,,,Whisper,1,,,,40117,
40118,https://assets.otherside.xyz/otherdeeds/dcee8fc0e2cabf7bda6c22ac548ff56b02c2b8813ac42b5823f828894416b145.jpg,Volcanic,Infinite Expanse,2,Crimson,1,Oblivion,1,Lunarian,1,,,,,,40118,
