token_id,image,category,sediment,sediment_tier,environment,environment_tier,eastern,eastern_tier,southern,southern_tier,western,western_tier,northern,northern_tier,artifact,plot,koda
22,https://assets.otherside.xyz/otherdeeds/1c8e42f807e07414ce1ae92a298e26c934123bcb98575004d9b01f9b5673506f.jpg,Volcanic,Biogenic Swamp,1,Molten,2,,,,,,,,,,22,
23,https://assets.otherside.xyz/otherdeeds/351a59e2f2669504a5c904880aed1c268a5341f55e7ae30c1d2073e17ae96aeb.jpg,Harsh,Biogenic Swamp,1,Splinter,1,Runa,2,Runa,1,Petrified,2,Psychosilk,3,,23,
24,https://assets.otherside.xyz/otherdeeds/be28d7a2f294d339b0c6dfd81789b8550825845f650a31156b7efb058715cc4f.jpg,Harsh,Biogenic Swamp,2,Splinter,2,Lunarian,2,,,Brimstone,1,,,Fire Sale Scroll,24,
25,https://assets.otherside.xyz/otherdeeds/43168073fc26c3878760c21d6eb72bd1330f402f6507f727772af78f59626552.jpg,Decay,Biogenic Swamp,3,Bog,4,,,Kinsoul,1,,,,,,25,
26,https://assets.otherside.xyz/otherdeeds/54120424a00ec39e9615c0571253ba6d2bc1eab6cdfc3c24cb68c079b4ef6336.jpg,Psychedelic,Biogenic Swamp,1,Acid,3,,,Psychosilk,3,,,Nether,2,Celestial Tear,26,
27,https://assets.otherside.xyz/otherdeeds/3e84e094ae41e596510103420e11479eb809253e590cf1f953eafaf5dd135983.jpg,Decay,Biogenic Swamp,1,Bog,1,,,Lumileaf,1,Lumileaf,2,,,,27,
28,https://assets.otherside.xyz/otherdeeds/c3cf6ed1e1daa392c59940f16b268fec7b9311a301af927b9453f82938c01c98.jpg,Spirit,Biogenic Swamp,2,Sands,1,Coralia,3,,,Oblivion,1,Runa,3,Whim,28,
29,https://assets.otherside.xyz/otherdeeds/91f7397ac03c8d0ffa18021b5848a409f94ecd4a7fbbdf4ebe17588bfd9ddba6.jpg,Psychedelic,Biogenic Swamp,2,Acid,1,Oblivion,2,Oblivion,3,Petrified,1,Dimensional,3,,29,1239
30,https://assets.otherside.xyz/otherdeeds/f95b9ab29559b0b59ad8696e0a409d9bc9e2b94485fa33a3c4a8e55393904a20.jpg,Spirit,Biogenic Swamp,3,Veldan,2,Lumileaf,2,Lumileaf,2,,,Kinsoul,2,,30,
31,https://assets.otherside.xyz/otherdeeds/98b3afcb2a581b8213fa6fd0415a3696b8426b126b050c37b99d690faac1a6fa.jpg,Mineral,Biogenic Swamp,3,Spires,3,Brimstone,1,Nether,2,,,,,,31,
32,https://assets.otherside.xyz/otherdeeds/96831509e7afd2e93403ae7c751e06c42b7ac0d41ae92376c34a688288554692.jpg,Harsh,Biogenic Swamp,3,Glacia,1,Luster,3,,,Nether,2,,,,32,
33,https://assets.otherside.xyz/otherdeeds/8a44acb04d50d14d646c58917392b440449105e506ed0ae188218db5bca24342.jpg,Psychedelic,Biogenic Swamp,3,Sludge,2,,,Petrified,2,Psychosilk,2,Lumileaf,3,,33,6455
34,https://assets.otherside.xyz/otherdeeds/6a1a62bd068ddf81d007383fee16f4456ca411875d78b1fbd0f0f0904323b6d1.jpg,Volcanic,Biogenic Swamp,2,Sulfuric,1,Chlorocite,2,Brimstone,2,Psychosilk,2,Psychosilk,2,Celestial Tear,34,
35,https://assets.otherside.xyz/otherdeeds/224ae53f443a3c601f206a0a6e7a10e20318e27c657e315f1b24587791581285.jpg,Volcanic,Biogenic Swamp,3,Molten,2,Psychosilk,1,Whisper,1,Oblivion,3,Luster,3,,35,
36,https://assets.otherside.xyz/otherdeeds/533f3b211445c680a8a93e0747bf17da066ce517046e8de173078d845c212059.jpg,Volcanic,Biogenic Swamp,1,Crimson,2,,,,,,,Luster,2,,36,
37,https://assets.otherside.xyz/otherdeeds/aff5c0699d6dea29062246415f27183dc38b17ffa8c457dcf6190d0a3562326f.jpg,Harsh,Biogenic Swamp,1,Splinter,1,,,Petrified,2,,,Psychosilk,2,,37,
38,https://assets.otherside.xyz/otherdeeds/ae6b6d96f010f3e69f0532c8c1126f22eebbd328fed11517c5e9d8f3850a6ae4.jpg,Mineral,Biogenic Swamp,2,Biolume,1,Tantalite,2,Kinsoul,1,Brimstone,1,Whisper,1,Celestial Tear,38,
39,https://assets.otherside.xyz/otherdeeds/ce70d2708fa0e8b37060f0494b4756096147088cd5da57a73e9cccee1807da6e.jpg,Spirit,Biogenic Swamp,1,Steppes,1,Moldium,3,,,,,,,,39,
40,https://assets.otherside.xyz/otherdeeds/e899562db3a17d7d26fee1249daee1d77375bd8c6ea3a6925572461d0c84fb9b.jpg,Volcanic,Biogenic Swamp,1,Molten,2,Bonestone,3,,,,,,,,40,
41,https://assets.otherside.xyz/otherdeeds/ef00f0bc3f07d824a74499eb095b0bb9e903ac08938d7636a17ce163d58b7633.jpg,Volcanic,Biogenic Swamp,3,Sulfuric,3,,,Oblivion,3,,,,,,41,
42,https://assets.otherside.xyz/otherdeeds/99dd5c2d613980b98538a9e229f8131f4e625f712516b47da9d295708e7c4fe6.jpg,Decay,Biogenic Swamp,3,Ruins,5,Brimstone,2,Lumileaf,1,,,Kinsoul,2,Cryptid,42,
43,https://assets.otherside.xyz/otherdeeds/830bac554fffcdef05364e54f0c8c1130818415f06b25c0b614896b66ec8089c.jpg,Decay,Biogenic Swamp,2,Bog,4,Oblivion,2,,,Whisper,1,,,,43,
44,https://assets.otherside.xyz/otherdeeds/16bce2c68f7523d48cebe534fa71f6daf88d2c0dd7b4a75eff76ff7152771e41.jpg,Volcanic,Biogenic Swamp,1,Crimson,1,Brimstone,1,Brimstone,1,Lunarian,1,Moldium,3,,44,
45,https://assets.otherside.xyz/otherdeeds/52c141a00de39dfa97bf2bd8f4ce4fabddf7499ac7021d028b8fca54f4f242ad.jpg,Decay,Biogenic Swamp,2,Bog,1,Petrified,2,,,,,Bonestone,2,,45,
46,https://assets.otherside.xyz/otherdeeds/e64b7dd8012d672418677bebf379325136ece69588df16a213550198d1b91c4c.jpg,Spirit,Biogenic Swamp,2,Veldan,1,Luster,3,,,Nether,2,Scholara,1,,46,
47,https://assets.otherside.xyz/otherdeeds/2d61c7a07df8190630f6d9040e607346e0f8e3a2dd885058eae3827ede2f5da6.jpg,Volcanic,Biogenic Swamp,2,Sulfuric,2,Psychosilk,1,Psychosilk,2,Whisper,2,Whisper,1,,47,
48,https://assets.otherside.xyz/otherdeeds/3cba9abdf6a7b0340e07dd8e5bd5823eaffeb3c080a99d9dd87b37e03eb5b49b.jpg,Spirit,Biogenic Swamp,2,Steppes,1,,,,,,,Nether,3,,48,
49,https://assets.otherside.xyz/otherdeeds/e690f68c7bf827f0eab29158c902ce19305024b48db801e43599fdc08af5f5da.jpg,Growth,Biogenic Swamp,1,Mystic,2,,,,,,,Runa,3,,49,
50,https://assets.otherside.xyz/otherdeeds/f79e7501082adc3f7cf1836ef7a6bede2f96f596ea4651d4cc2ecfdd8a7023bb.jpg,Psychedelic,Biogenic Swamp,1,Mallow,2,,,Lunarian,1,,,Moldium,2,,50,
51,https://assets.otherside.xyz/otherdeeds/af5674bb0db918fa0faeea7456bd271ad652d5cb6ee5b72fa5408780909a9623.jpg,Mineral,Biogenic Swamp,2,Luster,3,,,Luster,1,Oblivion,1,,,,51,
52,https://assets.otherside.xyz/otherdeeds/c4ffce9e7d7a20b86df3bf684d7bfdd9994a7c8d689ce598ac63f5468990e289.jpg,Harsh,Biogenic Swamp,1,Bone,1,Fossica,3,Moldium,2,Spikeweed,1,Brimstone,1,Forged Hammer,52,
53,https://assets.otherside.xyz/otherdeeds/5065ee12e59ab6c5d2171815ac612aca8a6a7c48f19bcda8e698c05c25baf7fe.jpg,Decay,Biogenic Swamp,1,Ruins,1,Whisper,2,Lumileaf,2,Runa,1,Lumileaf,2,,53,
54,https://assets.otherside.xyz/otherdeeds/4ab266aff2cc445a9a6f5027a87344ef9cd7a532f05428f3f64fbbcbeda733a5.jpg,Volcanic,Biogenic Swamp,1,Crimson,5,,,Bonestone,1,,,,,,54,
55,https://assets.otherside.xyz/otherdeeds/45d37a83a2fe13a22a38bf4e3554a8d13e766b6f920428292cb84bd6d06e5835.jpg,Decay,Biogenic Swamp,2,Plague,1,,,,,Luster,1,Petrified,3,,55,
56,https://assets.otherside.xyz/otherdeeds/a1e9b6efd3b4569015106b3743f9be291ba3bf7ad9230f991e35da9c6ec2bdba.jpg,Volcanic,Biogenic Swamp,1,Molten,3,Whisper,3,Bonestone,1,Brimstone,1,Thermodite,3,,56,
57,https://assets.otherside.xyz/otherdeeds/f4a2bda4ce02eb422e2f00c022b33c58ea8ba30d76be1a54cfcb1ff23d8b886e.jpg,Decay,Biogenic Swamp,1,Thornwood,4,Bonestone,2,Whisper,1,,,Bonestone,3,,57,
58,https://assets.otherside.xyz/otherdeeds/4734df1cf4f87795246d728c12b8c4f4d9f942390a0b40a62a7ae53460b3c686.jpg,Mineral,Biogenic Swamp,3,Crystal,3,Luminite,1,Nether,1,Etheria,1,Kinsoul,2,,58,
59,https://assets.otherside.xyz/otherdeeds/18a587c0d4d5f1e40e5b5b5b1d4a161d5d13cd9316158ffaf4f4d008fed2c6ff.jpg,Harsh,Biogenic Swamp,1,Glacia,4,,,Whisper,3,,,,,,59,
60,https://assets.otherside.xyz/otherdeeds/43ff19023928ee0b3ad1e1dc58c783c3a073f5853ec894d222053e0c0dcf9dc1.jpg,Decay,Biogenic Swamp,3,Plague,4,Bonestone,1,Bubonium,3,,,Spikeweed,3,,60,
61,https://assets.otherside.xyz/otherdeeds/e3bbd5dbe879a875c84f4642be6583bd314f85b14e027c713b0028386b4b67ab.jpg,Spirit,Biogenic Swamp,1,Sky,2,Spikeweed,1,Petrified,2,,,,,Vivec,61,
62,https://assets.otherside.xyz/otherdeeds/6ac81136ccd91b47f472627f7782d1261389da15240d5f0751dcbd61965263d6.jpg,Harsh,Biogenic Swamp,3,Splinter,1,,,,,,,,,Celestial Tear,62,
63,https://assets.otherside.xyz/otherdeeds/7d509eb527dc05a53df2c1258cf0798890988b0ffe53a050386d7527f0d11e04.jpg,Psychedelic,Biogenic Swamp,1,Shadow,1,Brimstone,1,Bonestone,1,,,Kinsoul,3,,63,
64,https://assets.otherside.xyz/otherdeeds/3cdef06974d57be717584e45014e9125ec5a1edbd47e11835e15043b402c1cfc.jpg,Decay,Biogenic Swamp,1,Plague,4,,,Lunarian,1,Lunarian,3,,,Banana Peel,64,
65,https://assets.otherside.xyz/otherdeeds/89199a4bd7fc6018b3fb63510158796e7221dff983291c8c398cfa7f1a305dbb.jpg,Spirit,Biogenic Swamp,1,Steppes,2,Moldium,2,,,,,,,,65,
66,https://assets.otherside.xyz/otherdeeds/cd7a5b15206eaf44b767e15e4721c7f1f329f3951d66c554013ff962c29e804a.jpg,Volcanic,Biogenic Swamp,1,Obsidian,4,,,Kinsoul,2,,,Bonestone,1,Forged Hammer,66,
67,https://assets.otherside.xyz/otherdeeds/b874ce4a9ec9c2c05db9860eb210ba48c2e25bad498887cb6756d9ee0afd1dd6.jpg,Growth,Biogenic Swamp,1,Jungle,3,,,Oblivion,1,Brimstone,1,,,,67,
68,https://assets.otherside.xyz/otherdeeds/958035f03245d68dbd3796d7092210478ccec792ab33bb600f3dc98341cef8eb.jpg,Spirit,Biogenic Swamp,2,Sands,3,,,Moldium,1,,,,,Rugged Hammer,68,
69,https://assets.otherside.xyz/otherdeeds/6a8a325c6a1ac9fb1edc7a81e694a69dec7d82a6a91b22a29fd5d8cf502d92bd.jpg,Harsh,Biogenic Swamp,2,Wastes,4,,,,,,,,,,69,3190
70,https://assets.otherside.xyz/otherdeeds/1a8f46ccc128e24cf02872640154c40fe614bd17a26f8549f3f050acd265dcb1.jpg,Psychedelic,Biogenic Swamp,3,Shadow,3,Bonestone,3,,,,,,,,70,9213
71,https://assets.otherside.xyz/otherdeeds/93d2d0e7a1d5fe4c36990bd20838f7b3ab3faab95573c0f1e849fc2b18d814b4.jpg,Growth,Biogenic Swamp,2,Mystic,1,,,Kinsoul,3,Psychosilk,2,,,,71,
72,https://assets.otherside.xyz/otherdeeds/4ec71e4e2fc775b83723af4b4119e608d57d9c55acb257d2cb9d3a7ddf52ec4d.jpg,Volcanic,Biogenic Swamp,3,Sulfuric,1,Runa,2,Runa,1,,,,,,72,
73,https://assets.otherside.xyz/otherdeeds/dc13bbabdcb951cfc0dcabb2e718380ef7ed3f9d7bda4a15b69c708e87972be5.jpg,Psychedelic,Biogenic Swamp,3,Shadow,4,Lunarian,2,Kinsoul,1,,,,,,73,
74,https://assets.otherside.xyz/otherdeeds/0a394727a5b76dcadf930a4d80c22f24023a7acf7b845430106713f1aaceadd3.jpg,Volcanic,Biogenic Swamp,2,Molten,1,,,,,Nether,2,,,,74,
75,https://assets.otherside.xyz/otherdeeds/700d11de6dd6f5b4b427c1f3c5eb831b797aaef4a71b0acab6ed5409fe4b63b8.jpg,Volcanic,Biogenic Swamp,2,Sulfuric,1,Kinsoul,2,,,Luster,1,,,,75,
76,https://assets.otherside.xyz/otherdeeds/d8612094b388b936cfd27cb0f6481de3d591e1ae280fa771c790c7010ca736c8.jpg,Volcanic,Biogenic Swamp,3,Molten,1,,,,,,,Spikeweed,2,,76,
77,https://assets.otherside.xyz/otherdeeds/8b12354115ea58a13573070833f9139e3393f86d7ff32fe3c66faa81db813bbd.jpg,Growth,Biogenic Swamp,3,Mystic,5,Whisper,1,Oblivion,2,Psychosilk,1,Spikeweed,3,Mystic Triangles,77,
78,https://assets.otherside.xyz/otherdeeds/2f16a77d96589d97ca1b9c88b198997d89e38b65dc3643b67bf909eda328fdc3.jpg,Spirit,Biogenic Swamp,2,Steppes,3,,,Runa,2,Lunarian,2,,,,78,
79,https://assets.otherside.xyz/otherdeeds/6501b67880f16c673e8629a28d6bba735c836fa3137f9bd6646645c43364dc9b.jpg,Decay,Biogenic Swamp,1,Plague,4,,,Kinsoul,2,Rotworth,1,,,,79,
80,https://assets.otherside.xyz/otherdeeds/63b11679358eb921ac9bf6236ec7f2f84f8227c43733ad5a17a5d6689d13180a.jpg,Harsh,Biogenic Swamp,2,Wastes,1,,,Moldium,2,,,,,,80,
81,https://assets.otherside.xyz/otherdeeds/f273c57159ce06373fcdf3246e42d932d831b5cf64e20153157cb81770237a52.jpg,Spirit,Biogenic Swamp,1,Veldan,1,Spikeweed,1,Spikeweed,1,,,Lumileaf,2,,81,
82,https://assets.otherside.xyz/otherdeeds/659b92bc7a5ffb78f386b754cd277d46704804b7ed8f00d71f82b6a4176eb593.jpg,Decay,Biogenic Swamp,1,Plague,2,Brimstone,1,,,Bubonium,2,Lunarian,3,,82,8494
83,https://assets.otherside.xyz/otherdeeds/e171d233f68b2311857db4f8f13f6f5bb39d66fcb380094cdfcef940b9350c70.jpg,Mineral,Biogenic Swamp,1,Luster,2,,,Kinsoul,1,,,,,Koda Hammer,83,
84,https://assets.otherside.xyz/otherdeeds/3b42eb3955f20dacb991f18ec5ccaa92a07e4706edb82d9f9ac2ba6903d59561.jpg,Volcanic,Biogenic Swamp,1,Molten,2,,,,,Oblivion,1,,,,84,
85,https://assets.otherside.xyz/otherdeeds/ab166d9b9dd0a4ad06e53c6a882bfb97c548166cdafcc744c23bb11bb6c2039c.jpg,Volcanic,Biogenic Swamp,1,Molten,1,,,Lunarian,2,,,Runa,1,,85,
86,https://assets.otherside.xyz/otherdeeds/ab538c0f0b808048d6e7ba1717fde2b0680832de10482950e20336e9f5d13764.jpg,Harsh,Biogenic Swamp,3,Wastes,2,Psychosilk,3,Moldium,3,Oblivion,1,Runa,3,Glass Eye,86,
87,https://assets.otherside.xyz/otherdeeds/e6862ff5c2d970b8bbc0dd19faf52be607b5e4aadff514c83f2a73bb9cdca5a2.jpg,Growth,Biogenic Swamp,2,Jungle,2,,,Oblivion,2,,,,,,87,
88,https://assets.otherside.xyz/otherdeeds/5135b8c2205f2c7a546429a296ef960ed3aa35e8457f7ad6c2c8a3b7a99b6704.jpg,Mineral,Biogenic Swamp,1,Biolume,2,Spikeweed,3,,,Kinsoul,2,Lunarian,1,,88,
89,https://assets.otherside.xyz/otherdeeds/f5c924ce152a524b2a2e647d0b84384255b0fe636b321d6b29becc38512f1772.jpg,Spirit,Biogenic Swamp,1,Sands,1,Luster,1,,,Coralia,2,Lumileaf,1,,89,4451
90,https://assets.otherside.xyz/otherdeeds/1f10d6acd7bf8121310b0f7bf20f36f0c37b33730ab0d56ccf4a2dd5c21074e9.jpg,Psychedelic,Biogenic Swamp,2,Sludge,3,Durinia,1,Runa,1,Whisper,3,Petrified,2,,90,
91,https://assets.otherside.xyz/otherdeeds/4d43ee5db3e3c911fb9b800f3b8444b0a13b7eed713cb01b4444b4c0c6982a5c.jpg,Mineral,Biogenic Swamp,2,Biolume,4,,,,,,,,,Ancient Coin,91,
92,https://assets.otherside.xyz/otherdeeds/65ea452a03c05ff5707bdfd416161b76dcdc4c2bdfb367d2c41986ced9b1d76f.jpg,Spirit,Biogenic Swamp,1,Sands,2,,,Coralia,1,Lumileaf,2,Oblivion,3,,92,
93,https://assets.otherside.xyz/otherdeeds/e1fbee5cc0648375c5868644b88fe6aa556b342774d5881518448d89a78f94e9.jpg,Decay,Biogenic Swamp,1,Ruins,3,Runa,1,Chroma,2,,,Lunarian,3,,93,
94,https://assets.otherside.xyz/otherdeeds/33a229c890d1a8acf10f9f6c58b7a08474f1f0796c1bb0f251936cfd80724e4b.jpg,Harsh,Biogenic Swamp,1,Splinter,3,Luster,3,,,Luster,2,,,,94,
95,https://assets.otherside.xyz/otherdeeds/233f1ee69ff5148fe5d3f374ac611a53e2e0ae4c4b8f3c083c62e2cafff01cf6.jpg,Spirit,Biogenic Swamp,2,Steppes,1,,,Spikeweed,2,,,,,Fire Sale Scroll,95,
96,https://assets.otherside.xyz/otherdeeds/710be93b1f31c797a7281f13f12712bc88a34485e66b0c15667c53f857506c81.jpg,Harsh,Biogenic Swamp,1,Bone,2,,,Amberskull,2,Amberskull,2,Kinsoul,1,,96,
97,https://assets.otherside.xyz/otherdeeds/18a25530922ccd2efe21ddb02702426c18a0076a4d5a4fc109596b952b2a4813.jpg,Harsh,Biogenic Swamp,2,Splinter,5,Lunarian,3,,,Runa,2,,,,97,4436
98,https://assets.otherside.xyz/otherdeeds/e68fbeaae1bc55451ca69736fc382322388b140c75878cf4ff4b96b1760dd504.jpg,Harsh,Biogenic Swamp,2,Bone,1,Psychosilk,2,Fossica,2,Amberskull,2,Luster,1,Mystic Triangles,98,
99,https://assets.otherside.xyz/otherdeeds/8b45312508632acb0de685c4c615355565c9ab3e1e6dbe7afcd286651a029461.jpg,Decay,Biogenic Swamp,1,Thornwood,4,Whisper,2,,,Whisper,1,Nether,2,,99,
100,https://assets.otherside.xyz/otherdeeds/861fb4e7046dabf6c168f27725f3ed4e30bc9dc89048b257d3573838d26f5788.jpg,Mineral,Biogenic Swamp,1,Luster,2,Nether,2,Psychosilk,3,Moldium,1,Psychosilk,2,,100,119
101,https://assets.otherside.xyz/otherdeeds/68cdc3d6b129bfb4f56c6e765516cebee87b7149b6266613e8095c2b4da45482.jpg,Volcanic,Biogenic Swamp,1,Sulfuric,3,,,Oblivion,1,Runa,3,,,,101,7093
102,https://assets.otherside.xyz/otherdeeds/eba8445ede66c5a81196f242df5e77112a611b646c5916ff11914a383eaabb54.jpg,Decay,Biogenic Swamp,2,Bog,4,,,Petrified,2,Moldium,2,,,Rugged Shovel,102,
103,https://assets.otherside.xyz/otherdeeds/0ecae0ce64b892cd87d7f1ec39756ec22f013fb2517064cc6d7c275bf8bcef18.jpg,Psychedelic,Biogenic Swamp,1,Mallow,3,,,Nether,2,,,Maltosia,1,,103,
104,https://assets.otherside.xyz/otherdeeds/64a4b1ee59a9bbf1f075491bc76d4f8bd20432d71b8ba38fa44f15e561de5019.jpg,Decay,Biogenic Swamp,2,Bog,4,,,,,,,,,,104,
105,https://assets.otherside.xyz/otherdeeds/951f9e6eba2bfcd5f4c78c6b1be2888c20fd08379348a3e5b8b8a7c77091fae5.jpg,Psychedelic,Biogenic Swamp,2,Mallow,3,,,,,,,Kinsoul,3,,105,
106,https://assets.otherside.xyz/otherdeeds/587a90c7789aeb4964000702c0eaa2ef858b4a04b2ddc1a4432d249464bbe86f.jpg,Growth,Biogenic Swamp,1,Mystic,4,Whisper,1,Lumileaf,2,Spikeweed,1,,,,106,
107,https://assets.otherside.xyz/otherdeeds/087fce221dd8bbd4cf5580a6ab72fdab068c89ece700dfc06258600eaddecf13.jpg,Spirit,Biogenic Swamp,3,Veldan,1,,,,,,,,,,107,
108,https://assets.otherside.xyz/otherdeeds/3a035356af73172631e5668690a24bfea5f4e9a332ce8462c4e7ebb589b2796c.jpg,Spirit,Biogenic Swamp,2,Steppes,1,Nether,1,Runa,3,Vaporhaze,3,,,,108,
109,https://assets.otherside.xyz/otherdeeds/cc85d042a4c6b107531c0226100721bc60347ce4b69b27822a6586dc590ca87c.jpg,Spirit,Biogenic Swamp,3,Sky,1,,,,,,,,,Jar of Koda Farts,109,
110,https://assets.otherside.xyz/otherdeeds/5e49e3703e80703c136c22bea6045aad7e4ff325060b727cfa91dd4a0a48a915.jpg,Growth,Biogenic Swamp,3,Mystic,2,,,Glowpod,2,Nether,1,,,,110,7071
111,https://assets.otherside.xyz/otherdeeds/f90cc0a53b610a8d99430b6a7c75359d9dbf6347839cd54bce6b8ab721670026.jpg,Decay,Biogenic Swamp,1,Thornwood,5,Bonestone,2,Runa,2,Moldium,1,Spikeweed,2,,111,
112,https://assets.otherside.xyz/otherdeeds/e1a2aa734c2f72b99d072fabf4a6c069f15d2097bcf4f537bb69e4a8743cc4bd.jpg,Spirit,Biogenic Swamp,1,Veldan,4,Bonestone,3,Bonestone,2,Kinsoul,3,,,,112,
113,https://assets.otherside.xyz/otherdeeds/67cd96b07ecf5c3f8227977a2e6fbf145b6b783878a041f67fb4455b3a97d51c.jpg,Mineral,Biogenic Swamp,2,Spires,1,,,Opalia,3,Petrified,1,,,,113,
114,https://assets.otherside.xyz/otherdeeds/86bd5fcebc26133b51f68754bf147c3a59efa7ad2399a49ee4b81525709ebe09.jpg,Psychedelic,Biogenic Swamp,1,Sludge,5,,,Whisper,2,,,Runa,2,,114,
115,https://assets.otherside.xyz/otherdeeds/590dff5c67e7a74a4c8561817851c6e8f6ec9a5d6040f3d5c21d5312eb6ab413.jpg,Psychedelic,Biogenic Swamp,2,Shadow,1,,,,,,,Spikeweed,2,Rugged Pickaxe,115,
116,https://assets.otherside.xyz/otherdeeds/c159dab08a943946a6372da438daac47c6be65190b752df7fdf678c18e9a10a7.jpg,Spirit,Biogenic Swamp,1,Veldan,1,,,,,Scholara,3,Spikeweed,1,,116,
