token_id,image,category,sediment,sediment_tier,environment,environment_tier,eastern,eastern_tier,southern,southern_tier,western,western_tier,northern,northern_tier,artifact,plot,koda
90019,https://assets.otherside.xyz/otherdeeds/efcbc3f987c00b1ebdcaf507344a549930742db8597806c6b7a71d13ead6f510.jpg,Spirit,Cosmic Dream,1,Sky,3,Petrified,2,Petrified,1,Bonestone,3,,,Rugged Shovel,90019,
90020,https://assets.otherside.xyz/otherdeeds/31f08c3511fa98716b89c51c5bbbef14cf3689bacf255cdd90747b17baf03601.jpg,Growth,Cosmic Dream,3,Jungle,2,Magentia,1,Lunarian,1,Tanglevine,3,,,Ancient Coin,90020,
90021,https://assets.otherside.xyz/otherdeeds/50603c8baac0b1ba2b1972b61a737860a01b443ec5b91ceafa70ad8a8f53a590.jpg,Spirit,Cosmic Dream,2,Sands,1,Lunarian,2,,,Luster,1,,,,90021,
90022,https://assets.otherside.xyz/otherdeeds/fdc232cf90f97112eba31d544f93f66d5f9c7071f631718063507c4afa84affb.jpg,Mineral,Cosmic Dream,1,Spires,1,Oblivion,1,,,,,,,,90022,
90023,https://assets.otherside.xyz/otherdeeds/3faf3dac73dbbc1675bf25f3ce07bfa5c2eca5c165294ffe04dc5b3b20153105.jpg,Mineral,Cosmic Dream,1,Biolume,1,Oblivion,1,,,Nether,1,,,,90023,
90024,https://assets.otherside.xyz/otherdeeds/56ad92ca3a3b81f1b20580a780ea49b90d2c19345d6cf0615dff87f058a7ac64.jpg,Psychedelic,Cosmic Dream,2,Acid,1,Brimstone,3,,,,,Petrified,1,Glass Eye,90024,8075
90025,https://assets.otherside.xyz/otherdeeds/20b4a242a36abe020c2c92ea2237d0abfe93144d45765b9669eedac02bb1d2e8.jpg,Volcanic,Cosmic Dream,1,Sulfuric,3,Lumileaf,3,Whisper,2,Nether,1,,,,90025,
90026,https://assets.otherside.xyz/otherdeeds/12bc3dad1cace36c468b6bd2cee9bc42322ba256ca628a593b85f5d6db3bc7db.jpg,Volcanic,Cosmic Dream,3,Obsidian,4,Brimstone,1,,,,,Bonestone,1,,90026,
90027,https://assets.otherside.xyz/otherdeeds/9e3aa8291d640f1f54590b9fa1dd533f952d9934bd7add8716006a004a109b5f.jpg,Mineral,Cosmic Dream,2,Luster,4,Runa,2,Lunarian,1,Psychosilk,2,Nether,1,Sloth Juice,90027,
90028,https://assets.otherside.xyz/otherdeeds/79ca8885d797054041b3122f595167b6956170098ec95c324dcc9356a2bd3f65.jpg,Mineral,Cosmic Dream,1,Biolume,3,,,,,Kinsoul,1,,,,90028,
90029,https://assets.otherside.xyz/otherdeeds/c5fc0e1bb4d5e7cb191e2210210faf6dfd735694d28a9f5842891ad0f30b0387.jpg,Harsh,Cosmic Dream,2,Glacia,5,Petrified,3,,,,,,,,90029,
90030,https://assets.otherside.xyz/otherdeeds/eaa6960d3a7e7554aefe53c097ec48eb6ef9ba48b17e4c5c1426886565dc6e33.jpg,Harsh,Cosmic Dream,2,Splinter,1,,,,,,,,,,90030,
90031,https://assets.otherside.xyz/otherdeeds/bc48c027869ea54bd551710cecc1c844e400d94a26f70589e11ec3fa5b1cefc1.jpg,Psychedelic,Cosmic Dream,1,Mallow,3,Kinsoul,2,,,,,Runa,2,,90031,
90032,https://assets.otherside.xyz/otherdeeds/40b0a272c0f5faa85a44a86a366b5e0ece6f7ced15659f8913214a6d4cb1999e.jpg,Harsh,Cosmic Dream,1,Splinter,1,Whisper,1,,,,,Lunarian,1,,90032,
90033,https://assets.otherside.xyz/otherdeeds/e566c02b8f1131453b9c29563e85c798e45d9e88014ee04960ffd2a93d82c40b.jpg,Mineral,Cosmic Dream,2,Crystal,5,Kinsoul,2,,,,,Brimstone,2,,90033,
90034,https://assets.otherside.xyz/otherdeeds/caa040a096b63aec3b75dcfe54bf4fb40fc80bf35a5b3e44d9131a0f3b7fb845.jpg,Harsh,Cosmic Dream,1,Bone,5,,,,,,,,,,90034,
90035,https://assets.otherside.xyz/otherdeeds/780bf05a7f80e9a6472c7288ad7ea31a841992ac4f6233e4c4ff2684eb2ed1d6.jpg,Psychedelic,Cosmic Dream,1,Mallow,1,,,Psychosilk,1,,,,,,90035,
90036,https://assets.otherside.xyz/otherdeeds/9351fe08dd86265a88a623149c5f4923145e440de991fef9ce2254104cccc856.jpg,Mineral,Cosmic Dream,1,Crystal,2,,,,,,,,,,90036,933
90037,https://assets.otherside.xyz/otherdeeds/640f1c149f27e7a4e557e4da0b0beb9030f4c74b2bcb0d1cf8e9f51eb1be6f66.jpg,Spirit,Cosmic Dream,1,Sands,1,Lumileaf,2,,,,,,,Forged Axe,90037,
90038,https://assets.otherside.xyz/otherdeeds/71fc5cd0c4891e801ab769e00471e31dc773d28edfffd14cc604f039f15da478.jpg,Volcanic,Cosmic Dream,1,Molten,3,Lunarian,3,,,Spikeweed,1,Spikeweed,1,,90038,
90039,https://assets.otherside.xyz/otherdeeds/20fad12900767822f2ff22aa3393edd918bee6e1912ae9368533d4f195ec1d55.jpg,Decay,Cosmic Dream,2,Ruins,2,,,Luster,1,Spikeweed,2,,,,90039,
90040,https://assets.otherside.xyz/otherdeeds/27e7ec668bab0db55d20d7a16ee6f9f168fed3235de2c1844ece51c1fb0cfc36.jpg,Harsh,Cosmic Dream,2,Splinter,3,,,,,,,,,,90040,
90041,https://assets.otherside.xyz/otherdeeds/3481b17434ba4d0a656df62e0c817c428fac1d696943fd699ed3a93608c36566.jpg,Growth,Cosmic Dream,2,Botanical,2,Moldium,1,,,,,,,,90041,
90042,https://assets.otherside.xyz/otherdeeds/890e83cd46317654a59737542137e6a9c1e2da33661889760634cb1de4356a0d.jpg,Volcanic,Cosmic Dream,2,Sulfuric,2,,,,,,,Nether,1,,90042,
90043,https://assets.otherside.xyz/otherdeeds/bee0fda05a37dbdca168c68a536b3ae024ecef53a28a4531d23af81751d95ce0.jpg,Harsh,Cosmic Dream,1,Glacia,3,Nether,1,Kinsoul,1,Psychosilk,2,Lumileaf,2,,90043,
90044,https://assets.otherside.xyz/otherdeeds/99272b922b8f07951dfef427c7f50601d270262cecd520818d85ad5ae0e65a97.jpg,Mineral,Cosmic Dream,2,Crystal,4,,,,,Brimstone,1,Etheria,1,,90044,
90045,https://assets.otherside.xyz/otherdeeds/8c30ebe622f6d525857da74da239fa7d82bb1a22362002c6a8dc68c56f059814.jpg,Psychedelic,Cosmic Dream,1,Mallow,1,Oblivion,1,,,,,,,,90045,
90046,https://assets.otherside.xyz/otherdeeds/c643b9403c78f7efd855da18c161114e4804adf679852356973072b7dfb78875.jpg,Mineral,Cosmic Dream,1,Biolume,2,Lumileaf,1,,,Runa,3,,,,90046,
90047,https://assets.otherside.xyz/otherdeeds/8b0010aaa0aa79f6a9cbbfccaa8a64a4649b1eb822b72a02a4eed77c34b63499.jpg,Volcanic,Cosmic Dream,3,Molten,1,Luster,1,Luster,3,,,,,,90047,
90048,https://assets.otherside.xyz/otherdeeds/3d472a8ad86cab95dd7f666473c26ffc27785c76816d9f5ac7e68fd8b033d8be.jpg,Psychedelic,Cosmic Dream,1,Shadow,5,,,,,Gloomia,1,,,,90048,
90049,https://assets.otherside.xyz/otherdeeds/09a0f20ed87807ea81d544556228ad8a9c402e5246fda1410f29a90d0e51059c.jpg,Harsh,Cosmic Dream,1,Wastes,1,,,,,,,,,Slime Juice,90049,
90050,https://assets.otherside.xyz/otherdeeds/fe03a447d5ad09459fdfcb064957eb363db5c666522fac9db9dacf41c925101e.jpg,Spirit,Cosmic Dream,2,Sky,2,Whisper,2,Lunarian,1,Brimstone,1,Moldium,3,,90050,
90051,https://assets.otherside.xyz/otherdeeds/75d290f1752b4ceb73eede23a63ccac01369254200c39baa489108f4b6b8936d.jpg,Mineral,Cosmic Dream,1,Biolume,1,Oblivion,1,,,,,Petrified,1,,90051,
90052,https://assets.otherside.xyz/otherdeeds/5adc2942ed5c6f483dda84c0b3beec1b6e914dae787fb75d2b43c56dc47d7bec.jpg,Psychedelic,Cosmic Dream,1,Mallow,3,Nether,1,,,,,Nether,1,,90052,
90053,https://assets.otherside.xyz/otherdeeds/665940ffa5c3082606bd310d8b6ba25e84a99d8d367d201a34000031ee0fe6f9.jpg,Decay,Cosmic Dream,2,Plague,3,,,,,Nether,3,,,,90053,
90054,https://assets.otherside.xyz/otherdeeds/67542c145b017ca64eea95a4172280127d1ed37c2362d323519dceb05b742cc9.jpg,Harsh,Cosmic Dream,1,Splinter,3,Whisper,1,,,Whisper,1,,,,90054,
90055,https://assets.otherside.xyz/otherdeeds/9a94601ed3e1a932457c831789aa3001fcdf79b0bcb8e7178e758b70866143b7.jpg,Growth,Cosmic Dream,3,Jungle,1,,,Psychosilk,1,,,Brimstone,2,,90055,
90056,https://assets.otherside.xyz/otherdeeds/733dd266ff06789be13d5ae00bd34fd2b005b10efb0f1124d103b03d197812ec.jpg,Growth,Cosmic Dream,3,Jungle,5,Runa,1,Oblivion,2,Moldium,1,,,,90056,
90057,https://assets.otherside.xyz/otherdeeds/91b87b2c8a72d5f123e6248dc8bf9d7cc8af3898543d210920369c6e6987e05b.jpg,Mineral,Cosmic Dream,1,Biolume,3,,,,,,,,,,90057,
90058,https://assets.otherside.xyz/otherdeeds/f2536f19293410a62aae6f37b1ddf3b5eb414ae039522fdea7eac11e9e8ed694.jpg,Harsh,Cosmic Dream,1,Splinter,3,Psychosilk,1,Lumileaf,1,Psychosilk,3,Steppesalt,1,,90058,
90059,https://assets.otherside.xyz/otherdeeds/3c2f7f67dc872ca0c59d4175a60304a7c10b17b194583fafea61b26ba74116bf.jpg,Volcanic,Cosmic Dream,3,Crimson,1,,,Moldium,3,Whisper,1,Petrified,2,,90059,
90060,https://assets.otherside.xyz/otherdeeds/6a877d0a78dca47383e49d0df7aaa05c565c5399672dd3d649e60a0bd5f9e428.jpg,Spirit,Cosmic Dream,3,Veldan,4,Oblivion,3,Geopillar,2,,,Lumileaf,2,,90060,
90061,https://assets.otherside.xyz/otherdeeds/51b21f2cac37062d9e7d086e0865262facbe3f11f265a3bb9c4cea51f83ac4af.jpg,Mineral,Cosmic Dream,1,Biolume,2,Lumileaf,2,Lumileaf,3,,,,,,90061,
90062,https://assets.otherside.xyz/otherdeeds/626ef7a1169869c94d769c3a3539280b82ea6b19503d2f14f0a225d97fbb997a.jpg,Volcanic,Cosmic Dream,2,Obsidian,1,,,Abyssia,1,Lunarian,2,,,,90062,
90063,https://assets.otherside.xyz/otherdeeds/89078e96e7a978c1f26afbe1c7482784b0fe435d87cce9f23a5d3ddb19f85607.jpg,Volcanic,Cosmic Dream,1,Molten,2,Luster,1,Luster,1,Lunarian,1,,,,90063,
90064,https://assets.otherside.xyz/otherdeeds/8e403ad681120a07ebe96f74557f06325180b0344c2b9a55ccbeb5843a371cc1.jpg,Psychedelic,Cosmic Dream,3,Sludge,5,Spikeweed,1,,,Psychosilk,1,Lunarian,2,,90064,
90065,https://assets.otherside.xyz/otherdeeds/3f144f92a6373cbbb1e96cee92defa3b32f6582f3372340ce1ece44b11cb6e95.jpg,Volcanic,Cosmic Dream,2,Molten,4,Nether,1,,,Bonestone,2,,,,90065,
90066,https://assets.otherside.xyz/otherdeeds/116bd460a9f9f0cf271030dc1c5eae38542367d62f13a058d61fcfaa2bc88756.jpg,Harsh,Cosmic Dream,1,Glacia,1,Whisper,1,,,,,,,Sticky Cauldron,90066,
90067,https://assets.otherside.xyz/otherdeeds/529e818db4e3731613250c913f11102b77926a81b03526381cc351e1bf6e9a5f.jpg,Spirit,Cosmic Dream,2,Veldan,2,,,,,,,Scholara,2,,90067,
90068,https://assets.otherside.xyz/otherdeeds/1aed24fa12af70aeffadfbfb75941cbaf21355b0148785871ee9cb0ca5e2dc96.jpg,Volcanic,Cosmic Dream,3,Crimson,1,Spikeweed,2,Luster,2,Luster,1,Bonestone,1,,90068,
90069,https://assets.otherside.xyz/otherdeeds/e6549b35b76a3b16184c6572c656d2f951833ef226ff9aaa7bd80e7abb437e3c.jpg,Decay,Cosmic Dream,2,Ruins,5,,,,,Spikeweed,1,Nether,1,,90069,
90070,https://assets.otherside.xyz/otherdeeds/8f16fd2cbe9e11fb43e3ff511b1002859b3501d6f6ab9c862909cd2ff3f706be.jpg,Growth,Cosmic Dream,2,Mystic,1,,,,,Lumileaf,1,,,,90070,
90071,https://assets.otherside.xyz/otherdeeds/9694e76b6c703603c6e5cb636126dedae0123c525372c46e3cd6ab89def56cae.jpg,Volcanic,Cosmic Dream,1,Sulfuric,3,Petrified,1,,,,,,,,90071,
90072,https://assets.otherside.xyz/otherdeeds/3b343b2eab98c32714735ed908f18f34acd1ccc13cf1b21943154abc49c799b9.jpg,Mineral,Cosmic Dream,2,Spires,1,,,,,,,,,,90072,
90073,https://assets.otherside.xyz/otherdeeds/ca02fa30140a7a4ec00050564987a43c3cec10e8bb7f37d133a838b13aadcf00.jpg,Growth,Cosmic Dream,1,Jungle,2,,,Lumileaf,1,,,,,,90073,
90074,https://assets.otherside.xyz/otherdeeds/f64e3b4412a32ab8d99bb6d1b2f28e17e0eaf79c150d07a836d4b6aca81bee5e.jpg,Psychedelic,Cosmic Dream,2,Mallow,5,,,Runa,1,,,Psychosilk,2,,90074,
90075,https://assets.otherside.xyz/otherdeeds/776f9b779a5cb589b89aab3b5a32729870b3bac45c4bb35c50ebe68cf452d05c.jpg,Spirit,Cosmic Dream,1,Steppes,1,Luster,3,,,,,Lunarian,1,,90075,
90076,https://assets.otherside.xyz/otherdeeds/a88ecdaf074ad041de46a88941550acddcccc1df2f3ecb679a46de9b5bfe8ec6.jpg,Volcanic,Cosmic Dream,3,Sulfuric,5,Luster,1,,,,,,,,90076,
90077,https://assets.otherside.xyz/otherdeeds/529619fc50a709a77b918d8b98b486c215c2b526b7ceadc27a851ff4fb4bc28e.jpg,Growth,Cosmic Dream,3,Jungle,1,,,Lunarian,3,Spikeweed,3,,,Sands of Time,90077,
90078,https://assets.otherside.xyz/otherdeeds/3c9aaccd4891650e0c4de731f695be09f7de73de138b4fea9db8cd3c0aefaf77.jpg,Volcanic,Cosmic Dream,1,Sulfuric,5,,,,,,,,,,90078,
90079,https://assets.otherside.xyz/otherdeeds/9daf48ddbafdfd611e3fd279d7999dd3cd2be203a6137dbd88e817f50c47cf0c.jpg,Mineral,Cosmic Dream,3,Spires,1,,,,,Spikeweed,2,,,,90079,
90080,https://assets.otherside.xyz/otherdeeds/61f112ffc4bd35924c57c5929eb0bbd53e9173465805da1d0ee8ca5e0f8b4835.jpg,Decay,Cosmic Dream,2,Plague,3,,,Psychosilk,1,Whisper,2,,,,90080,
90081,https://assets.otherside.xyz/otherdeeds/20fe6449af3513a6784af2f67da801918f0a2560ee3f9b8227cdf4deadbd90f1.jpg,Spirit,Cosmic Dream,1,Steppes,1,,,Oblivion,2,Nebula,1,,,,90081,
90082,https://assets.otherside.xyz/otherdeeds/fe0628f165df431f2d2e41052882bc560604d9a4f9fb28f1eaf2b62a976c65f7.jpg,Volcanic,Cosmic Dream,1,Crimson,5,Oblivion,2,Runa,3,Moldium,1,,,,90082,
90083,https://assets.otherside.xyz/otherdeeds/06f8f784baa7961f2ba8ed599e01c700f04751d61489f6f313c63ccb80362238.jpg,Volcanic,Cosmic Dream,2,Obsidian,2,,,,,Whisper,1,,,Sticky Cauldron,90083,8942
90084,https://assets.otherside.xyz/otherdeeds/b55984828bf9c6d18deb40d61e41762da946d7d65b203137444b503d04a773d6.jpg,Volcanic,Cosmic Dream,3,Sulfuric,2,Sulfirica,1,Kinsoul,1,,,,,,90084,
90085,https://assets.otherside.xyz/otherdeeds/4cf1876c03c5c48a46792e75160c7cca2048a30e5f99a2c0811dd5c49f566100.jpg,Spirit,Cosmic Dream,2,Sands,5,Runa,1,Whisper,3,,,Moldium,1,,90085,
90086,https://assets.otherside.xyz/otherdeeds/a09f9d0b9fb87fdc380c4d29eb3529f61ec23ad5a5af3e85885983f416443692.jpg,Decay,Cosmic Dream,1,Bog,4,Runa,3,Lumileaf,1,Scumbria,2,Petrified,1,Glass Eye,90086,
90087,https://assets.otherside.xyz/otherdeeds/63eec0cf4b9fe9eb56ef28086631ae2cb8cb554b79f1dfd65ff7af7fdd45a80a.jpg,Volcanic,Cosmic Dream,2,Crimson,2,Lumileaf,3,Moldium,3,,,,,,90087,
90088,https://assets.otherside.xyz/otherdeeds/9686b90b6940163c755d58e93e993ced94e1f6a818115d562881f4f3a763929a.jpg,Spirit,Cosmic Dream,3,Veldan,1,,,,,,,,,,90088,
90089,https://assets.otherside.xyz/otherdeeds/d861403b1092a9958bdbc7b7b5b143801b65f9ce844ae916d89239a8c6f3290e.jpg,Decay,Cosmic Dream,3,Plague,2,,,Lunarian,2,,,Rotworth,1,,90089,
90090,https://assets.otherside.xyz/otherdeeds/a7172107d934cab676bd536f90e1e4b60be222817bacdd5012afa513513c9873.jpg,Harsh,Cosmic Dream,2,Bone,5,Psychosilk,1,Spikeweed,2,,,,,,90090,
90091,https://assets.otherside.xyz/otherdeeds/480e749eb0479adb7622e8b1cc8353903306b0f1b529fb122db878921eff5ec9.jpg,Volcanic,Cosmic Dream,1,Sulfuric,4,,,,,Bonestone,2,Moldium,3,,90091,
90092,https://assets.otherside.xyz/otherdeeds/8b93dae422805af257d75a2b3aab73c6c4190a7192eeadffe338736338d9f9f6.jpg,Harsh,Cosmic Dream,2,Glacia,5,,,Nether,1,,,,,,90092,
90093,https://assets.otherside.xyz/otherdeeds/490da786e0c348c4cefaa8d79f920986989842bb1e8d48628fc8f0af36fd4256.jpg,Mineral,Cosmic Dream,1,Spires,2,,,Lunarian,1,,,,,,90093,7522
90094,https://assets.otherside.xyz/otherdeeds/5ab3a2e16db74041dc5c1f6d29860cc81e021c229a3c65060ef884a1dcd6cebd.jpg,Harsh,Cosmic Dream,1,Bone,2,,,,,Bonestone,1,,,,90094,
90095,https://assets.otherside.xyz/otherdeeds/0c1d0e05b2e1a845b00e0639b3d8972da9149a874750fd269ffe6d13ec96b517.jpg,Harsh,Cosmic Dream,2,Bone,1,,,,,,,,,Card from a Deck,90095,5874
90096,https://assets.otherside.xyz/otherdeeds/058eb88ae4e2b335b4dc685830be75e52c659ecab73b0c3e7112763f2cf671aa.jpg,Growth,Cosmic Dream,2,Jungle,3,,,,,,,,,Monkey Barrel,90096,
90097,https://assets.otherside.xyz/otherdeeds/96719782875c23564d5c198614157000840dc6cfac313d3d3ad1549f40bb043d.jpg,Volcanic,Cosmic Dream,2,Crimson,2,,,,,Brimstone,2,Psychosilk,1,,90097,
90098,https://assets.otherside.xyz/otherdeeds/a429aaaeb9694799834ce2a51314476417110c6020de93e8c42ecdf3b49b0448.jpg,Decay,Cosmic Dream,3,Bog,2,,,Petrified,1,,,Luster,3,Slime Juice,90098,
90099,https://assets.otherside.xyz/otherdeeds/300909019cbfd76d6fa4cb944d0d8c1e2bc843cb5a7ef0935ed86e5e8a02b0ae.jpg,Spirit,Cosmic Dream,1,Sky,1,,,Nether,2,Kinsoul,3,,,,90099,
90100,https://assets.otherside.xyz/otherdeeds/8bad353cc2144d98d6fad99d6b9ce7cd42c48bf4646f9011f10a675edd5a9729.jpg,Decay,Cosmic Dream,1,Plague,3,,,Lunarian,1,,,Spikeweed,1,,90100,
90101,https://assets.otherside.xyz/otherdeeds/0654eed06b2f8d4ee4795f1e71ef26e867db141c8df8da1102b5e01b7cffc0c0.jpg,Decay,Cosmic Dream,2,Thornwood,1,,,,,,,Oblivion,1,,90101,
90102,https://assets.otherside.xyz/otherdeeds/2276e4d49207caaa9fefa2c025607c8587895b96a5a277114b60d498e0ad44be.jpg,Harsh,Cosmic Dream,1,Glacia,1,,,,,Spikeweed,1,,,,90102,1583
90103,https://assets.otherside.xyz/otherdeeds/91b87b2c8a72d5f123e6248dc8bf9d7cc8af3898543d210920369c6e6987e05b.jpg,Mineral,Cosmic Dream,2,Biolume,3,,,,,,,,,,90103,
90104,https://assets.otherside.xyz/otherdeeds/b4a28ab0bdcdb700985dd1eff5b198adb52ee8e0380124f2ff8ae6990c118ba0.jpg,Volcanic,Cosmic Dream,1,Obsidian,4,Spikeweed,1,,,,,Onyx,2,,90104,
90105,https://assets.otherside.xyz/otherdeeds/8b4df5b6be53a45e682c69dadb356dfbf9ea42cd6c2154855313336d708878e4.jpg,Decay,Cosmic Dream,2,Ruins,2,,,,,Whisper,1,,,,90105,
90106,https://assets.otherside.xyz/otherdeeds/55ba0a2fe71c9d64bb0030675ccc30b7b6a685ffe1efc233ec70896850f728c4.jpg,Decay,Cosmic Dream,2,Ruins,4,,,,,Chroma,3,Chroma,1,Rugged Hammer,90106,
90107,https://assets.otherside.xyz/otherdeeds/60ab8f6bc14dec6c1e484aef599fa212a2545de0875b291184eec347e2d37452.jpg,Spirit,Cosmic Dream,2,Steppes,3,Oblivion,1,,,,,,,,90107,
90108,https://assets.otherside.xyz/otherdeeds/eb236d18d8fec19325982f1d9d18e0d91a001db0fe19579c948e8a7397a06c0f.jpg,Mineral,Cosmic Dream,2,Luster,1,,,Psychosilk,3,,,,,,90108,
90109,https://assets.otherside.xyz/otherdeeds/2a0e20605142a784bc4c6ba05df0404b520444bf7459357bc2681febec747191.jpg,Harsh,Cosmic Dream,2,Glacia,3,,,Moldium,2,,,Kinsoul,1,,90109,
90110,https://assets.otherside.xyz/otherdeeds/34830ed3524a0874b0002d2d7c0783d791f457fd0c0de10638a9234eeef1f965.jpg,Growth,Cosmic Dream,2,Mystic,1,,,,,,,Moldium,1,Forged Shovel,90110,
90111,https://assets.otherside.xyz/otherdeeds/3d33d61e5b88e0159968a0c3b70d0ea8d5dc9b2806604eb47bc740183333ced7.jpg,Spirit,Cosmic Dream,1,Veldan,4,,,,,,,,,Whale Statue,90111,
90112,https://assets.otherside.xyz/otherdeeds/f52f661992b4e578d8a32f8190369abd3ae5bcded5938a96c9518725679aec90.jpg,Spirit,Cosmic Dream,1,Steppes,1,,,,,,,Runa,1,,90112,6657
90113,https://assets.otherside.xyz/otherdeeds/697c9c3a1e66b2b8f5bb54b67154130ad0abcb0943d5d5d3ae8d8d4fbc15ca82.jpg,Growth,Cosmic Dream,1,Mycelium,5,Whisper,1,,,Oblivion,3,Bonestone,2,Mystic Triangles,90113,
90114,https://assets.otherside.xyz/otherdeeds/e4ab7dbc9cf427dca9074a959328dc56f60126faa9e16c9a5021e57449fd2232.jpg,Decay,Cosmic Dream,1,Thornwood,4,,,Duskia,1,Spikeweed,2,Nether,1,,90114,
90115,https://assets.otherside.xyz/otherdeeds/aa95ec90dbcab31c18ddd3952998bc01f8307c0513e6b86b32add2129336c989.jpg,Mineral,Cosmic Dream,2,Crystal,4,Kinsoul,1,Kinsoul,1,Lunarian,1,,,,90115,
90116,https://assets.otherside.xyz/otherdeeds/cd0b41d8327a3397ae17dec8b4b32b82a6f31e247696ebfb5a9d0ff7aaf45848.jpg,Decay,Cosmic Dream,1,Ruins,3,,,Whisper,1,,,,,,90116,
