token_id,image,category,sediment,sediment_tier,environment,environment_tier,eastern,eastern_tier,southern,southern_tier,western,western_tier,northern,northern_tier,artifact,plot,koda
20011,https://assets.otherside.xyz/otherdeeds/7ec672eaf0a02f87ca9b33b86092426a7a98248a5495baa2da326f28af2c8148.jpg,Psychedelic,Chemical Goo,1,Mallow,1,Spikeweed,1,Petrified,1,,,,,,20011,
20012,https://assets.otherside.xyz/otherdeeds/a70130e26907fb8133739e8d0802380f4068476a53fd745e436a2219ec183aaa.jpg,Spirit,Chemical Goo,1,Steppes,1,Nether,1,Runa,3,,,Kinsoul,2,,20012,
20013,https://assets.otherside.xyz/otherdeeds/9afa85c895705ba2ce682a6251b01f59d2b28379ea02b63c11dc69a4c0738cfb.jpg,Volcanic,Chemical Goo,1,Sulfuric,5,,,,,,,,,Monkey Barrel,20013,
20014,https://assets.otherside.xyz/otherdeeds/fba2ee36d93e43b4804fbb8735ba5cf3045bc3fead49d9378eff09cd17146307.jpg,Volcanic,Chemical Goo,1,Molten,1,Bonestone,1,Brimstone,2,,,Luster,2,Banana Peel,20014,
20015,https://assets.otherside.xyz/otherdeeds/6d4b01fc7f2d871d6dec5abbdb4861f707bb986e21e196b3844da4f44cc2fbc0.jpg,Harsh,Chemical Goo,1,Glacia,3,,,,,Moldium,2,Brimstone,1,Leo,20015,
20016,https://assets.otherside.xyz/otherdeeds/aac6df8b1bdce5ef3a99f127989d58cace261f98e55e98bfbc42e594ce965d51.jpg,Psychedelic,Chemical Goo,3,Shadow,1,,,,,,,Lumileaf,3,,20016,
20017,https://assets.otherside.xyz/otherdeeds/5e49cc8f09127ed43a82571a92e5093819ef34569e6f409817f9768bef9c96c7.jpg,Harsh,Chemical Goo,1,Glacia,3,Brimstone,1,Spikeweed,2,,,Slushia,2,Fire Sale Scroll,20017,
20018,https://assets.otherside.xyz/otherdeeds/c1ac0cef93dfe1a7dc01331447a8253dbe4b7d9a64bafe5cf63bf36295f5f36a.jpg,Mineral,Chemical Goo,1,Luster,2,,,Nether,2,,,Spikeweed,2,,20018,
20019,https://assets.otherside.xyz/otherdeeds/27177a7c58ccd707bb4e9cbb444647cf5e5c2f2fb8034979c80ad65170b7ea7d.jpg,Growth,Chemical Goo,1,Botanical,1,,,Lumileaf,1,,,Kinsoul,2,Mystical Crown,20019,
20020,https://assets.otherside.xyz/otherdeeds/7b2686949c8f71858ae020a97c2c7db77c809c01d56fa5a67a43e4e2777ea806.jpg,Growth,Chemical Goo,1,Jungle,3,,,,,,,Magentia,3,,20020,
20021,https://assets.otherside.xyz/otherdeeds/4ea321cc78e4035f491c8e60e44767fb4088ac5a961a46523eaee42af503fe57.jpg,Decay,Chemical Goo,3,Ruins,3,Bonestone,2,,,Spikeweed,1,,,,20021,348
20022,https://assets.otherside.xyz/otherdeeds/288662a5f960918494b08a38644825d560df6c48366b3627c2a0ed7c6580f948.jpg,Spirit,Chemical Goo,3,Steppes,2,,,,,,,Luster,3,,20022,
20023,https://assets.otherside.xyz/otherdeeds/8193f72ffb350e8327e38b8cf740d9f9f7c28d2f7fc304579c981e684c7eb24a.jpg,Volcanic,Chemical Goo,3,Crimson,5,,,,,Moldium,1,Moldium,1,,20023,
20024,https://assets.otherside.xyz/otherdeeds/2a9a9186781c3d5e609b31738ba0f809e7bd33b34f08940577c05c57d9de3de8.jpg,Volcanic,Chemical Goo,2,Sulfuric,2,,,Luster,3,,,Whisper,2,,20024,
20025,https://assets.otherside.xyz/otherdeeds/a7ba360b288965e5c0c59ff4a47a2148920774c3b8c7c42028d3933cb07c5dec.jpg,Mineral,Chemical Goo,1,Biolume,1,Psychosilk,1,,,Lumileaf,1,Luster,1,,20025,
20026,https://assets.otherside.xyz/otherdeeds/b33fa7baa769572324e5620877be242ac8b19f62790f49fc802ccd63c4f0bd3a.jpg,Mineral,Chemical Goo,1,Biolume,1,,,,,,,Spikeweed,2,,20026,
20027,https://assets.otherside.xyz/otherdeeds/2ae31bdc622cfde01b70a360bf5518074e2d4a5c8c06256147671f77d281e7d6.jpg,Spirit,Chemical Goo,3,Veldan,3,,,,,,,Lunarian,1,,20027,
20028,https://assets.otherside.xyz/otherdeeds/0fbe160dc697495d2b4be96209b0e2551c18f7f61be07c163c4abbf49d37e702.jpg,Harsh,Chemical Goo,2,Wastes,5,,,Psychosilk,1,Oblivion,3,Lunarian,1,Marcin,20028,
20029,https://assets.otherside.xyz/otherdeeds/b1be7778cffd0865dab9c5d2dd726b4b4d3ea4f3738ed0fb090c57e0dcc3d8c3.jpg,Psychedelic,Chemical Goo,1,Sludge,2,,,Whisper,1,Petrified,1,,,,20029,
20030,https://assets.otherside.xyz/otherdeeds/13947c51111193ae88c79799baf12490ac7ee1a624477bfcff2e69b58082073a.jpg,Decay,Chemical Goo,2,Ruins,4,Spikeweed,3,Prysmatica,2,Entropy,1,Oblivion,2,,20030,
20031,https://assets.otherside.xyz/otherdeeds/5c0b294d7ed13afe000d0962d187cd45b1f81a4a0233515c470d21902ae7df15.jpg,Growth,Chemical Goo,1,Jungle,1,Lumileaf,2,Petrified,3,Magentia,1,Nether,3,,20031,6524
20032,https://assets.otherside.xyz/otherdeeds/2eb1c80823301a93a9439898ddecd12dc30fba93184d37a95a8721cd8a3d2820.jpg,Mineral,Chemical Goo,1,Biolume,1,Lunarian,3,,,,,Oblivion,2,Ancient Coin,20032,
20033,https://assets.otherside.xyz/otherdeeds/d7cf145e95844b30dd3dd03b9e198e09dc5cef13dd532a654a41e703b7c44143.jpg,Decay,Chemical Goo,3,Thornwood,4,Luster,2,Oblivion,2,Psychosilk,2,Runa,1,,20033,
20034,https://assets.otherside.xyz/otherdeeds/aa3bca2d0645b4eae7164dce2d53d23673b3b4d4e890eface1ff752a7bb79e00.jpg,Mineral,Chemical Goo,2,Biolume,1,Spikeweed,3,Brimstone,1,Lumileaf,1,Oblivion,1,,20034,
20035,https://assets.otherside.xyz/otherdeeds/b588aa162aa3950f819eb9d993e9bba9a82e87b203bafc50ec814c95893db37e.jpg,Decay,Chemical Goo,1,Ruins,4,,,Chroma,3,,,Spikeweed,1,Banana Peel,20035,
20036,https://assets.otherside.xyz/otherdeeds/caf85a45149d2dd744b84f36871739259c70f4909923c77023833ced04844d08.jpg,Volcanic,Chemical Goo,2,Sulfuric,1,,,,,,,,,,20036,
20037,https://assets.otherside.xyz/otherdeeds/311fac1092dcffb8b41efd0cb0df777356b41f190b5705d5a2a3693220f4d502.jpg,Growth,Chemical Goo,3,Mystic,1,Brimstone,2,,,Oblivion,1,,,,20037,
20038,https://assets.otherside.xyz/otherdeeds/447b26e631a236f4f8efd546401f501482b7cf4a69e0ef644672f2af75263036.jpg,Growth,Chemical Goo,1,Jungle,2,Bonestone,3,,,,,,,,20038,
20039,https://assets.otherside.xyz/otherdeeds/bbc99235ca901075085df45b6e8a73b03639668bdd939a8f6b1dfbbbc8c61550.jpg,Psychedelic,Chemical Goo,1,Shadow,3,Spikeweed,1,Lunarian,2,Lunarian,1,Lunarian,2,,20039,
20040,https://assets.otherside.xyz/otherdeeds/815c0a47fb341ae0166cf412eac96f48fb54aa70c4dd4a6aae78663b624021b0.jpg,Spirit,Chemical Goo,3,Steppes,4,Psychosilk,3,Vaporhaze,3,Lunarian,3,Bonestone,1,Rugged Pickaxe,20040,
20041,https://assets.otherside.xyz/otherdeeds/d1596347f8140f96a52754bf801f8774cd5901030e36be06f13b87dfec305651.jpg,Harsh,Chemical Goo,1,Splinter,4,,,Spikeweed,2,Bonestone,2,Petrified,1,Anthony,20041,
20042,https://assets.otherside.xyz/otherdeeds/27fcc0355f90b1d491367ab1637042f7f701af551c5b385e1d7f9f0efb007560.jpg,Psychedelic,Chemical Goo,1,Mallow,1,Spikeweed,1,Spikeweed,1,Psychosilk,1,Psychosilk,1,,20042,
20043,https://assets.otherside.xyz/otherdeeds/18f9d3a14c485992ce3cd40c0053cefecd5631f04fb29f7b05528d9cd77f10ab.jpg,Decay,Chemical Goo,1,Ruins,1,Nether,3,Oblivion,1,,,,,,20043,
20044,https://assets.otherside.xyz/otherdeeds/880cbbd472a1cfbb4e7973ff382d6218093db38cb149700b69fa5fc030c3c719.jpg,Spirit,Chemical Goo,1,Steppes,4,,,,,Entropy,2,Moldium,1,,20044,
20045,https://assets.otherside.xyz/otherdeeds/c42baf3ab6385bd202e03f899baad0990d26b24c34dfe51fbe7d4b9bdee6f324.jpg,Harsh,Chemical Goo,1,Wastes,5,Petrified,2,,,,,Spikeweed,1,,20045,
20046,https://assets.otherside.xyz/otherdeeds/f15e97020eb8455d94f92bb5263316849e7936221b50514b6c9156d50e558da6.jpg,Growth,Chemical Goo,2,Mystic,1,,,Spiritseep,3,,,,,,20046,
20047,https://assets.otherside.xyz/otherdeeds/967018777c7d8a01bbf8a82d4934246af43a9730dc9f89c9f5cfcc29789d8575.jpg,Harsh,Chemical Goo,1,Bone,1,Oblivion,1,,,Luster,1,Runa,3,,20047,
20048,https://assets.otherside.xyz/otherdeeds/40201b61abb0379fd65e7bcdad5ec091d29bfb4175e4067a17ba4d5994090416.jpg,Harsh,Chemical Goo,1,Splinter,3,,,,,,,,,,20048,
20049,https://assets.otherside.xyz/otherdeeds/76169e09070bffcb21341e73a2c9336d5c27277118b1bb723fafffb20fdc4eac.jpg,Decay,Chemical Goo,1,Ruins,1,Lumileaf,3,,,,,,,,20049,
20050,https://assets.otherside.xyz/otherdeeds/d86f5db3f1aacfa07eacbb3ec68c158b72db7d42422f92fe9e8b4d4a23f80da9.jpg,Psychedelic,Chemical Goo,1,Shadow,1,Runa,1,Moldium,3,Psychosilk,2,Lunarian,1,,20050,
20051,https://assets.otherside.xyz/otherdeeds/ee53c06da491604f21d8c881cc8ffe4372d87d6e57c49a9a563db5f6968ad8be.jpg,Spirit,Chemical Goo,2,Steppes,3,,,,,Spikeweed,3,,,,20051,
20052,https://assets.otherside.xyz/otherdeeds/706d90a5470c73122905828633f63828340234ec619eedbd0e4493c3c28baaae.jpg,Growth,Chemical Goo,3,Mycelium,5,,,,,Moldium,1,,,Ancient Coin,20052,
20053,https://assets.otherside.xyz/otherdeeds/32b11ced675c39e89737c1e1dd70769504ebdbcf97aa55def06bbece760b92e8.jpg,Volcanic,Chemical Goo,3,Molten,2,Psychosilk,1,,,Petrified,2,,,,20053,
20054,https://assets.otherside.xyz/otherdeeds/b07cae2d205144096ca69588d238d02f1387d1c708a254c403b59e89d1ed7ff7.jpg,Decay,Chemical Goo,1,Bog,5,Spikeweed,2,,,,,Scumbria,1,Relic Card,20054,
20055,https://assets.otherside.xyz/otherdeeds/1be316e2ff59bcf671f5829af0ca3bb3142b369955468e3473ea147e1e32133d.jpg,Spirit,Chemical Goo,2,Veldan,2,Lumileaf,2,Whisper,2,Moldium,1,Runa,2,,20055,
20056,https://assets.otherside.xyz/otherdeeds/3c5925f09c9b975895a87f026523c9d236e4aa309cac96a3896e10d46518c39c.jpg,Decay,Chemical Goo,3,Bog,1,,,Petrified,1,,,Whisper,1,,20056,
20057,https://assets.otherside.xyz/otherdeeds/ea57238b27d3b46b0bc4256dff8525e4037469073af264b5ac0d1f90df13aece.jpg,Volcanic,Chemical Goo,3,Crimson,2,Luster,1,Runa,2,Nether,1,Moldium,2,,20057,
20058,https://assets.otherside.xyz/otherdeeds/a057b141d1c24739a97b61ce61dce3844a58808433cc48db36df5b4594436ad9.jpg,Psychedelic,Chemical Goo,2,Mallow,3,,,Void,3,,,,,,20058,1182
20059,https://assets.otherside.xyz/otherdeeds/badb54bf88a8ce30be3b7395053b8b3ca7d9b976d216b0a8749ef617504a47fd.jpg,Decay,Chemical Goo,1,Bog,1,,,Petrified,3,Psychosilk,1,,,,20059,
20060,https://assets.otherside.xyz/otherdeeds/f54c78a72f88ea191bf2786a2d6e093c8f1ec9842f030305cedce55ecfc53bab.jpg,Decay,Chemical Goo,1,Thornwood,4,Luster,3,Petrified,2,Spikeweed,2,Lumileaf,3,,20060,
20061,https://assets.otherside.xyz/otherdeeds/c5100c25a7c3a189028f7e7057e3949873ef6232175e3911dd3f72619ea451a1.jpg,Decay,Chemical Goo,3,Thornwood,5,Duskia,2,Lumileaf,1,Brimstone,1,Whisper,2,,20061,
20062,https://assets.otherside.xyz/otherdeeds/7fce6fbea0f5e8d2215c74342cbc212b77791787aeb0cf4d7e17350dd9e13ef8.jpg,Harsh,Chemical Goo,2,Glacia,3,Nether,2,,,,,,,,20062,
20063,https://assets.otherside.xyz/otherdeeds/81ebaf498348f2ff9ef8686bafe360d8063e93223a2d801ff362f52ad02e4a5f.jpg,Psychedelic,Chemical Goo,1,Mallow,3,Whisper,1,,,Nether,1,Luster,2,,20063,
20064,https://assets.otherside.xyz/otherdeeds/476be3335e89535d3146e96603067ec956836a8798554de85c5be62811bc3a2d.jpg,Volcanic,Chemical Goo,1,Sulfuric,5,Luster,3,,,,,Sulfirica,1,Banana Peel,20064,
20065,https://assets.otherside.xyz/otherdeeds/bc2767ae1661d5a69dacf9f00bc6c49822eb3dcc89842dd160a5d5dddaded843.jpg,Growth,Chemical Goo,2,Mystic,1,,,Psychosilk,2,Spikeweed,2,,,,20065,
20066,https://assets.otherside.xyz/otherdeeds/8d510ccfb03175c43ea1fcc5fdbe5f6716ac868dfe4f700e4ccc99425b0e77c8.jpg,Growth,Chemical Goo,1,Mycelium,5,,,Runa,1,Oblivion,1,,,Sloth Juice,20066,
20067,https://assets.otherside.xyz/otherdeeds/731908dfbf0c6d4c362cd2d06c680ec4a16d3e60966ee415f7d85f08a9783d06.jpg,Growth,Chemical Goo,3,Jungle,2,,,,,,,Oblivion,3,,20067,
20068,https://assets.otherside.xyz/otherdeeds/1008305b05dc1addda751e202f9f31e94588f60239bdc4065cd549231092df97.jpg,Harsh,Chemical Goo,1,Bone,2,Psychosilk,3,,,Lunarian,1,,,,20068,
20069,https://assets.otherside.xyz/otherdeeds/d0adf219618aeb05120555d6da83050f81a9827c0a8ef8fc34134a4a626b87ba.jpg,Mineral,Chemical Goo,2,Luster,2,Moldium,3,,,Fragmentia,2,Petrified,1,,20069,2390
20070,https://assets.otherside.xyz/otherdeeds/bea215aaad5c31195c525e7210be09dbacc9830ee029cd96453ecf12fb43e464.jpg,Volcanic,Chemical Goo,2,Crimson,3,,,,,,,Luster,3,Forged Pickaxe,20070,
20071,https://assets.otherside.xyz/otherdeeds/8689ef7904f31fa224344bd2bef902639248e5dfb5accbe590c3babc97b78bd9.jpg,Decay,Chemical Goo,1,Thornwood,2,,,Petrified,1,,,,,,20071,
20072,https://assets.otherside.xyz/otherdeeds/b4d7f45718de34c21b7243ae858f45b3de58b39cde45e6fb6e66c8494bf542c6.jpg,Spirit,Chemical Goo,2,Sands,3,Brimstone,1,Kinsoul,2,,,,,,20072,
20073,https://assets.otherside.xyz/otherdeeds/7b8b994c07d3afb64151ca1b1070fd2eabf0839f3c2c20a924be020369ce5fd1.jpg,Decay,Chemical Goo,3,Thornwood,4,Moldium,2,Duskia,1,Luster,1,,,,20073,
20074,https://assets.otherside.xyz/otherdeeds/efe6d094a26b59a81971ea28202d2ae0c10d83d2eec21110dcd8de0756b1d681.jpg,Harsh,Chemical Goo,1,Bone,5,Oblivion,3,,,,,,,,20074,
20075,https://assets.otherside.xyz/otherdeeds/81e30c939c1057bcc37bfb68dd7d7b1a227337de476ad77ed75ec21b3a7f0511.jpg,Mineral,Chemical Goo,2,Biolume,2,,,Lumileaf,1,Lunarian,2,Tantalite,1,,20075,
20076,https://assets.otherside.xyz/otherdeeds/d9525ee0b4cc364f1ee6aa2c3f3f51efb672465aa63195a1b203327e74f0e65c.jpg,Harsh,Chemical Goo,1,Bone,4,,,,,,,Nether,1,,20076,
20077,https://assets.otherside.xyz/otherdeeds/ae587d1706d43a63ebdbb4e24332899e5be956ba548aa1148130e832ee840a6f.jpg,Decay,Chemical Goo,1,Thornwood,4,Lunarian,3,,,Lumileaf,1,Luster,1,,20077,
20078,https://assets.otherside.xyz/otherdeeds/7677310a2cad02deb903084792a328bcb349fd6b4621ffdd52122d751bf8298b.jpg,Spirit,Chemical Goo,2,Steppes,4,Petrified,2,,,Vaporhaze,2,,,,20078,
20079,https://assets.otherside.xyz/otherdeeds/44d8c96011fda672d0ae94c1c73aba64fd0f0bab49369679115cd0cc105a466a.jpg,Spirit,Chemical Goo,1,Veldan,4,Lumileaf,1,,,Nether,1,Moldium,2,Banana Peel,20079,
20080,https://assets.otherside.xyz/otherdeeds/e440d29679dc97f8d30cc586e1a473a27e44b4b54ccad1f49b6fee81d27dff73.jpg,Spirit,Chemical Goo,3,Steppes,2,,,,,,,Bonestone,2,,20080,
20081,https://assets.otherside.xyz/otherdeeds/9156cad21e7844436d4f1e96e1c66e232bbf64a84c0ca9931fe0c0354d1bf674.jpg,Growth,Chemical Goo,3,Jungle,3,,,Brimstone,2,Brimstone,1,,,,20081,
20082,https://assets.otherside.xyz/otherdeeds/5b9c6e1eea68be6e9f8af30e1f73d6992e782978ca3a2ba3e83aac5f0918fa2b.jpg,Harsh,Chemical Goo,2,Glacia,2,Lumileaf,2,Lunarian,1,Brimstone,2,Runa,3,,20082,
20083,https://assets.otherside.xyz/otherdeeds/8639889b293c091871600df1d913f7fb4ffee68863e5318d68f59702f4e99366.jpg,Volcanic,Chemical Goo,1,Crimson,3,,,Whisper,2,Nether,1,,,,20083,
20084,https://assets.otherside.xyz/otherdeeds/1f9801d888bea3805b9308f3e588a525c2cf2c733a1826235c46c179488c2f5c.jpg,Mineral,Chemical Goo,1,Biolume,1,,,,,,,Fortuna,1,,20084,
20085,https://assets.otherside.xyz/otherdeeds/e791f66a6ae829f5c00ccccd6bd032d04cf58be8a37b68d48bf0979158742b31.jpg,Volcanic,Chemical Goo,1,Crimson,1,Lumileaf,1,,,Oblivion,3,,,,20085,
20086,https://assets.otherside.xyz/otherdeeds/38f6ed7a4678fc3a425c7cd827d6314731f6c3e984754167b59b7be9a0f5377b.jpg,Growth,Chemical Goo,2,Mycelium,1,Runa,3,,,Oblivion,1,,,Koda Shovel,20086,
20087,https://assets.otherside.xyz/otherdeeds/c06f7dba77310e909390c695443705ff03fdd83cd8217ecd15fbd1c5ccbcef1c.jpg,Mineral,Chemical Goo,1,Biolume,3,Fortuna,3,,,Psychosilk,1,,,Sands of Time,20087,
20088,https://assets.otherside.xyz/otherdeeds/a130bc2d80ef3202e8ff251bd3c50ef80bfe28522a7af06e25249d39b0da90ea.jpg,Mineral,Chemical Goo,3,Crystal,2,,,,,,,,,,20088,
20089,https://assets.otherside.xyz/otherdeeds/38677b8009dc5558c55d0f7d92c6f3fbfeb3643e03f5b974d06ce5d28f1143c6.jpg,Volcanic,Chemical Goo,3,Molten,1,,,,,,,,,,20089,
20090,https://assets.otherside.xyz/otherdeeds/8a3717444ed48315ae6e3eab1dd1b1667daa4b4ff2f432e5d0d2c7218daf1a09.jpg,Spirit,Chemical Goo,1,Sands,3,,,Runa,1,,,,,,20090,
20091,https://assets.otherside.xyz/otherdeeds/32a3266232914a24d1c62701bf1a92132a4bdbcb1d74a7e86110ac35ae837b90.jpg,Spirit,Chemical Goo,3,Steppes,4,,,Spikeweed,1,Runa,1,Bonestone,3,Slime Juice,20091,
20092,https://assets.otherside.xyz/otherdeeds/8d938ae09742f01f90594b168f0a6569529d76b8233e3bcf2fc42766155bbc16.jpg,Psychedelic,Chemical Goo,1,Mallow,2,,,Oblivion,2,,,,,,20092,
20093,https://assets.otherside.xyz/otherdeeds/00c1390a8463d5bb9e23b15c3db5af09eca2d1e2db505e0e530eec5d7bc332ec.jpg,Mineral,Chemical Goo,1,Biolume,1,Oblivion,3,Psychosilk,3,,,Oblivion,2,,20093,
20094,https://assets.otherside.xyz/otherdeeds/dcd199da2ff073fa09c2c0201f8b4aaffc45a49161e2f2f9d0577ad55532a7f3.jpg,Decay,Chemical Goo,2,Ruins,4,Luster,1,Nether,1,Brimstone,2,Moldium,3,,20094,
20095,https://assets.otherside.xyz/otherdeeds/96cfd8f00ad0160247e00e3f928bf84be28d167bfc34cc868e1a4e79981205e8.jpg,Spirit,Chemical Goo,2,Veldan,4,,,,,,,,,,20095,
20096,https://assets.otherside.xyz/otherdeeds/d2b90ae8c53de07186bc759669ef0bb79aeddb8ea5a3d17ceafc714b4ecc9783.jpg,Harsh,Chemical Goo,2,Wastes,2,Obsilica,2,Psychosilk,1,,,,,Banana Peel,20096,
20097,https://assets.otherside.xyz/otherdeeds/2f26e327e29d3e276f5a6db817047a9ceaa847f6bd879bed59b4b1949328c656.jpg,Growth,Chemical Goo,2,Mystic,1,,,Whisper,1,,,Runa,1,,20097,
20098,https://assets.otherside.xyz/otherdeeds/a93783290a5eb18dcf1616251f9f0d4129bc29d96652a7d0236c9ce4041bdf7f.jpg,Harsh,Chemical Goo,2,Splinter,3,,,Moldium,2,Oblivion,3,,,Sooper Box,20098,
20099,https://assets.otherside.xyz/otherdeeds/adc0edf5a8a601bd21996d910e2ff51d0a1a65ef82c535997bf61818135fe969.jpg,Spirit,Chemical Goo,3,Steppes,1,,,,,,,Nebula,2,Ancient Coin,20099,1295
20100,https://assets.otherside.xyz/otherdeeds/f3b3fd99fe529707567d2eb54b68d6c4351b07747593fb9960e76171449a1c1d.jpg,Mineral,Chemical Goo,1,Spires,5,,,Spikeweed,2,,,,,Banana Peel,20100,
20101,https://assets.otherside.xyz/otherdeeds/9e95523d97355263beabb9c186f8ee9f27a1be94b01ff98a4c879f655453b2e1.jpg,Decay,Chemical Goo,1,Thornwood,1,Brimstone,2,,,,,,,,20101,
20102,https://assets.otherside.xyz/otherdeeds/022bb46950213dd70eeb0e6bcfb5d7175f70009f2d9d1720f46a708e721f57a2.jpg,Volcanic,Chemical Goo,3,Sulfuric,2,,,Spikeweed,1,Kinsoul,1,,,Ancient Coin,20102,
20103,https://assets.otherside.xyz/otherdeeds/c36e255765cba95d1098b587d4786e202fa40ec054cff692bb2a20e03eefc4b6.jpg,Decay,Chemical Goo,1,Bog,2,,,,,,,,,Forged Shovel,20103,
20104,https://assets.otherside.xyz/otherdeeds/0770f57f5fe474725e72203831040df044cc527636dfd8ae6afd25f5e641f717.jpg,Mineral,Chemical Goo,1,Crystal,1,Spikeweed,1,Lumileaf,2,,,Brimstone,1,Monkey Barrel,20104,
20105,https://assets.otherside.xyz/otherdeeds/f1c84294055c2e225e313b41c8b4e8462caad3ac8db1d0d37595f969295e3d72.jpg,Harsh,Chemical Goo,1,Glacia,3,,,,,,,,,Celestial Tear,20105,
20106,https://assets.otherside.xyz/otherdeeds/02d220415e3f332cbef758c6c5ad9bb56bf6277ff5c5009a631ac9059c55debd.jpg,Spirit,Chemical Goo,1,Sky,3,,,,,,,Lunarian,1,,20106,3422
20107,https://assets.otherside.xyz/otherdeeds/5aba898be5f0572d97a8918e033d9ff6f80ff97b0e095f95b982a4bf71a1533f.jpg,Spirit,Chemical Goo,3,Sands,2,,,,,,,,,,20107,
20108,https://assets.otherside.xyz/otherdeeds/cb30b619ea03a8461b3818115e28189d6ab9c9064300f4d1aa26b7e98f82ef32.jpg,Harsh,Chemical Goo,2,Wastes,3,Runa,1,Spikeweed,3,Hollowcine,3,,,,20108,
20109,https://assets.otherside.xyz/otherdeeds/a5b70ba772b3bf6d52d670e360ae63e6c8eaa55f8f36bc36b80bb35381848a97.jpg,Psychedelic,Chemical Goo,2,Sludge,3,Oblivion,1,,,,,,,,20109,
20110,https://assets.otherside.xyz/otherdeeds/16341bb730b1d49092aa12cb0ecaa1f9e41f2971087506ada5d62839fe8ecc7a.jpg,Volcanic,Chemical Goo,1,Crimson,3,Luster,3,,,,,,,,20110,
20111,https://assets.otherside.xyz/otherdeeds/70047427c64f0a741a1f84666b62a017c60ef6331cb16e85c5c8828f84722910.jpg,Decay,Chemical Goo,1,Ruins,2,Lumileaf,2,,,Lumileaf,2,,,,20111,
20112,https://assets.otherside.xyz/otherdeeds/cb65eea74f1cc445e29abbb7602a2d295a391ae0ada69b6232ec1122fcde642b.jpg,Harsh,Chemical Goo,2,Bone,2,,,,,,,,,,20112,
20113,https://assets.otherside.xyz/otherdeeds/928688e63802bb6c45f13b07b978bb57cafa943708594f2e7d17561e2c560c1e.jpg,Spirit,Chemical Goo,1,Steppes,2,Moldium,2,,,,,Luster,1,,20113,
20114,https://assets.otherside.xyz/otherdeeds/1e1775f5153b048a9bf3bfe927021c3e787db62370f97e668ee733374b65fa51.jpg,Growth,Chemical Goo,3,Jungle,2,,,,,,,,,,20114,
20115,https://assets.otherside.xyz/otherdeeds/60d3b3e9e90fb6519b370e9a169311331394dbf432fb86bc0bab55a446ab1a5b.jpg,Mineral,Chemical Goo,3,Biolume,3,Spikeweed,1,,,,,,,,20115,
20116,https://assets.otherside.xyz/otherdeeds/4674567deb507695903b91686dbc0116c60d254c72766bfb47967cb5a44075fb.jpg,Volcanic,Chemical Goo,1,Crimson,5,,,,,,,,,Ancient Coin,20116,
20117,https://assets.otherside.xyz/otherdeeds/6d6a9dada8dcd578be675517e8b980ea5d2723595bd2d0979e06482a4ebd0ef7.jpg,Harsh,Chemical Goo,1,Glacia,1,Nether,2,Nether,2,Slushia,3,Lumileaf,1,Banana Peel,20117,
