token_id,image,category,sediment,sediment_tier,environment,environment_tier,eastern,eastern_tier,southern,southern_tier,western,western_tier,northern,northern_tier,artifact,plot,koda
70033,https://assets.otherside.xyz/otherdeeds/6a9d3059b796f5fe262dd544598812e3dfbdb6469d819a4030768dd9debf06de.jpg,Decay,Rainbow Atmos,2,Bog,3,Spikeweed,2,,,,,Scumbria,1,,70033,
70034,https://assets.otherside.xyz/otherdeeds/4dd7e6f8e196f0a99627bd6ddbff079de83cb7d7bf9d190f8b5aab32a83800bc.jpg,Psychedelic,Rainbow Atmos,3,Acid,2,Galactica,1,,,Galactica,3,,,,70034,
70035,https://assets.otherside.xyz/otherdeeds/99351d49736d2f63ed1479c9cdf5b923511553e81824256cf9094cfdf80533b1.jpg,Harsh,Rainbow Atmos,1,Wastes,1,Whisper,2,,,Lumileaf,2,,,,70035,
70036,https://assets.otherside.xyz/otherdeeds/5a1a94e66191c38b7cd5a2a18a4048a48249531656376ca8f9548df35936d235.jpg,Volcanic,Rainbow Atmos,3,Crimson,2,Moldium,3,Brimstone,3,Moldium,1,,,,70036,
70037,https://assets.otherside.xyz/otherdeeds/d56da8a86f0dc638d51396f652f5e3399e65ab58a40caa11db8d25b9a77caaef.jpg,Psychedelic,Rainbow Atmos,2,Acid,4,,,,,,,,,,70037,
70038,https://assets.otherside.xyz/otherdeeds/b4c761cead9dad94966b7146b90a3655168635ed826d2cc1568d1156e48e00ad.jpg,Decay,Rainbow Atmos,2,Plague,4,Moldium,3,Nether,2,Whisper,1,,,,70038,
70039,https://assets.otherside.xyz/otherdeeds/161fad0593eb88b92b04e7f1b22b1fea1b6ca40cc557b11fce029609a71efaf0.jpg,Psychedelic,Rainbow Atmos,1,Sludge,1,,,,,Nether,3,Runa,2,,70039,
70040,https://assets.otherside.xyz/otherdeeds/cb33981a8028d6cb90169f0823b430cf5a3003b06aaa40969c07842250b81aa7.jpg,Mineral,Rainbow Atmos,2,Biolume,3,,,Psychosilk,2,Spikeweed,1,,,,70040,
70041,https://assets.otherside.xyz/otherdeeds/f21fd9c79ea023c2b6e0d9e0fe2b790f8d74573039896a86ab802a53a6f2392b.jpg,Spirit,Rainbow Atmos,2,Sands,2,,,Brimstone,1,Moldium,2,Brimstone,3,,70041,
70042,https://assets.otherside.xyz/otherdeeds/2eb991c62fe849090e2bd6cbab3663628aed15c489999c3503235b8687218f7e.jpg,Decay,Rainbow Atmos,1,Plague,4,,,Oblivion,1,,,Oblivion,2,,70042,
70043,https://assets.otherside.xyz/otherdeeds/a8383f5681f601edfb7bd4a1bd349562ed33fddc2e0cb30ef7dce6f404323a97.jpg,Growth,Rainbow Atmos,2,Mystic,1,Spikeweed,1,Lumileaf,3,,,Brimstone,1,Banana Peel,70043,
70044,https://assets.otherside.xyz/otherdeeds/e3e319b5d8fcdd7a09ab5a7a5d7198a6765ce1b6304b2c9352f94b48024c22e0.jpg,Harsh,Rainbow Atmos,1,Glacia,1,,,,,,,,,Monkey Barrel,70044,
70045,https://assets.otherside.xyz/otherdeeds/da543c16b20e9d13546c8fc07ee1fc15a7ffec0c9e637b07c44a4c2c8374afac.jpg,Decay,Rainbow Atmos,2,Bog,4,,,,,,,Moldium,2,,70045,
70046,https://assets.otherside.xyz/otherdeeds/aa497712f3d9ad7b088295ebfe41b5197c1d55164179c8a9ba7687b4fe64f9cc.jpg,Growth,Rainbow Atmos,3,Jungle,3,,,,,Psychosilk,2,Tanglevine,2,,70046,
70047,https://assets.otherside.xyz/otherdeeds/8820f370c26d49f1069a6c0fd0b4f87391221a634cbe119684d63e70228c0be2.jpg,Decay,Rainbow Atmos,3,Ruins,1,,,,,,,Bonestone,1,,70047,
70048,https://assets.otherside.xyz/otherdeeds/b304d70287e88e8a06e90d74baae8fa32859f245343b8a4eb8a8396072606ffa.jpg,Volcanic,Rainbow Atmos,2,Molten,2,Lumileaf,2,,,,,Runa,2,,70048,
70049,https://assets.otherside.xyz/otherdeeds/2eaa63556830d05d629983db877b8b36179f94c263ca317b91c5c836b317c34f.jpg,Decay,Rainbow Atmos,1,Thornwood,4,Whisper,2,Duskia,1,Lunarian,3,Brimstone,2,,70049,
70050,https://assets.otherside.xyz/otherdeeds/6952c39fb3b5c132bf2b748f244e29ec162e4dcf766fc05b7e8459d80d7dfab3.jpg,Decay,Rainbow Atmos,1,Bog,1,,,Runa,1,,,,,,70050,1395
70051,https://assets.otherside.xyz/otherdeeds/2c6e7511ff1ea18ff1b28efcb9134f80c8d3043166ba30a02723a57e22190f5a.jpg,Mineral,Rainbow Atmos,1,Spires,2,,,,,,,Oblivion,1,Sooper Box,70051,
70052,https://assets.otherside.xyz/otherdeeds/7b75ae8542e84379a9f4cf9efb982d7e5573548344e3e4899e15d3349a8edfe2.jpg,Harsh,Rainbow Atmos,1,Wastes,1,Lumileaf,3,,,Runa,2,,,,70052,
70053,https://assets.otherside.xyz/otherdeeds/0621c1e713de69f64279d69acd086e44a31002c59d64dbeef3cbcc86788928d9.jpg,Spirit,Rainbow Atmos,3,Veldan,1,,,Psychosilk,3,Petrified,2,Oblivion,1,,70053,
70054,https://assets.otherside.xyz/otherdeeds/73eb3506c8bbd07dc66e9447cc48a50b706375f99120609e45a5c6b6f94dc9c0.jpg,Decay,Rainbow Atmos,1,Bog,1,,,,,,,,,,70054,
70055,https://assets.otherside.xyz/otherdeeds/dceaf6af8f7dbd9db6e8210030a0fb1abeb04aa13814054c89ec36a0d8dbb136.jpg,Decay,Rainbow Atmos,3,Bog,4,Luster,2,,,,,,,Jar of Koda Farts,70055,
70056,https://assets.otherside.xyz/otherdeeds/498cc729e7acd9206e34d737c36110e313fc6a2a00304132de1f9eb55ea93525.jpg,Harsh,Rainbow Atmos,1,Glacia,3,,,,,,,Lunarian,2,,70056,
70057,https://assets.otherside.xyz/otherdeeds/c36e4176a5b41e333f32d1d3e9f9f005d7683b0fad537277575f94b61a3e95df.jpg,Psychedelic,Rainbow Atmos,1,Mallow,1,,,,,,,Runa,2,,70057,
70058,https://assets.otherside.xyz/otherdeeds/9af4750391c21e48ee10af9965573feb51121563315152bc9a9adae323162aad.jpg,Volcanic,Rainbow Atmos,3,Molten,1,,,Spikeweed,2,,,Bonestone,2,,70058,
70059,https://assets.otherside.xyz/otherdeeds/25f20a90e85142706b13c326ba998d674b7e46986e634962e03201c0dd277d48.jpg,Psychedelic,Rainbow Atmos,2,Mallow,4,,,Spikeweed,1,Oblivion,1,,,Rugged Axe,70059,
70060,https://assets.otherside.xyz/otherdeeds/3bae718540977a79cff169cd2bd50f5a67929e908edb393dbfc39f47a942d3fd.jpg,Volcanic,Rainbow Atmos,2,Molten,2,Lumileaf,1,Bonestone,1,,,Petrified,1,,70060,
70061,https://assets.otherside.xyz/otherdeeds/3b7dab345e1920563c314f908ebcba922687081091a5c6656f66ab61e12a4cc6.jpg,Spirit,Rainbow Atmos,1,Steppes,5,Moldium,1,Nether,1,,,,,,70061,
70062,https://assets.otherside.xyz/otherdeeds/ecbb1f5020097cb48de873d57df2f85200de64caf1571d7876aa68542c4615c4.jpg,Volcanic,Rainbow Atmos,2,Sulfuric,2,Runa,1,Lumileaf,1,Whisper,1,Oblivion,1,Glass Eye,70062,
70063,https://assets.otherside.xyz/otherdeeds/2ec95d03ee471a0915ef8261e27524e8b6fa57cef7f7f65a9858fbb592481360.jpg,Growth,Rainbow Atmos,1,Mycelium,2,,,,,,,Whisper,2,Relic Card,70063,
70064,https://assets.otherside.xyz/otherdeeds/5e8a79304c7b7debfd02e4c52a40cd0b4fd4cddf146fd2be6d2316dbdfe80d30.jpg,Mineral,Rainbow Atmos,1,Spires,3,,,Oblivion,1,,,Oblivion,1,,70064,
70065,https://assets.otherside.xyz/otherdeeds/0c7af61888f7be41471f26831f7e535749c769f7f21616d767a8e9bdf06f461c.jpg,Psychedelic,Rainbow Atmos,1,Shadow,1,,,Gloomia,3,,,,,,70065,
70066,https://assets.otherside.xyz/otherdeeds/c190a0687cfc395f76e1645da8c2a4a773892851ae1ef9c60885e4dbd4bb48da.jpg,Volcanic,Rainbow Atmos,1,Molten,3,,,,,Brimstone,2,,,Rugged Axe,70066,
70067,https://assets.otherside.xyz/otherdeeds/99e66a387eac0164e1e8bdf56a0b8154b1e189e23547ff0889fdc9242a027d88.jpg,Decay,Rainbow Atmos,1,Bog,1,,,Runa,3,,,,,,70067,
70068,https://assets.otherside.xyz/otherdeeds/6030c7116747fd6c6667811f2c298a76734cde1c17fd0d24e4b44c9cdc68d318.jpg,Harsh,Rainbow Atmos,3,Wastes,1,,,Lunarian,1,,,,,Banana Peel,70068,
70069,https://assets.otherside.xyz/otherdeeds/3e844070e9d6604fab9203f31cbb315777305331757c522248135250578bea1f.jpg,Mineral,Rainbow Atmos,3,Spires,2,Petrified,2,Moldium,3,Brimstone,3,Luster,3,,70069,
70070,https://assets.otherside.xyz/otherdeeds/a130d4b09c438f55f9160f442cc1a4ec1f2674856b82c10a3151084411f3f0b4.jpg,Decay,Rainbow Atmos,1,Ruins,3,,,,,,,Spikeweed,2,,70070,
70071,https://assets.otherside.xyz/otherdeeds/7ff92ee002bc1d802750935b1fd5b7b8620bfb6c2ab7ccb62da1206f3f890988.jpg,Volcanic,Rainbow Atmos,1,Molten,3,,,Lumileaf,2,,,,,,70071,
70072,https://assets.otherside.xyz/otherdeeds/e38dcd1077c0a88742805d80864c87574e8c59b531001e0e064d2fdce7a9d6a8.jpg,Decay,Rainbow Atmos,1,Bog,1,Scumbria,2,,,,,,,,70072,
70073,https://assets.otherside.xyz/otherdeeds/d32058935d1ba2b693918b2e055b274bc8efb630c1503963614e7cdc973940b5.jpg,Harsh,Rainbow Atmos,1,Wastes,1,,,,,,,Runa,2,,70073,
70074,https://assets.otherside.xyz/otherdeeds/93a32c8f0573efbb21e7a0c27ab945f166987b9a1768b167633ba6c39a52f52d.jpg,Decay,Rainbow Atmos,2,Thornwood,5,,,Moldium,2,,,,,,70074,
70075,https://assets.otherside.xyz/otherdeeds/cd96e516d3d416cd61a9674160cc5156cfc8ae938804e19fcb1d986eb3f705f8.jpg,Harsh,Rainbow Atmos,2,Glacia,4,,,,,,,,,,70075,
70076,https://assets.otherside.xyz/otherdeeds/96c35ba77a5e609ec09efe7e6da525bf1633a69b2be83f7fd4a4178d93f6a3d7.jpg,Spirit,Rainbow Atmos,3,Sands,4,Oblivion,1,Nether,1,Brimstone,3,,,,70076,
70077,https://assets.otherside.xyz/otherdeeds/89495d49cab2dd7939c80ad6964ac5fd93fa2890abe32c782b70b9c54573c0a0.jpg,Decay,Rainbow Atmos,1,Bog,4,Bonestone,3,,,,,,,,70077,
70078,https://assets.otherside.xyz/otherdeeds/3cb15fc11cfbf26e530152723f495d73635113003e8f9a1611bae34837db9132.jpg,Harsh,Rainbow Atmos,2,Glacia,5,,,,,Runa,2,,,,70078,
70079,https://assets.otherside.xyz/otherdeeds/31a0f33cb8bbc7d3fb9eff316fe29a92f26633951359c2a124063a7d6cc5f0a1.jpg,Spirit,Rainbow Atmos,1,Steppes,2,Nether,2,,,,,Runa,3,,70079,
70080,https://assets.otherside.xyz/otherdeeds/c7a3bd0c55003ea484a701328e44cb1c85097d555ec88a2a58689a356e573aa7.jpg,Psychedelic,Rainbow Atmos,1,Mallow,5,Whisper,1,,,Moldium,2,,,,70080,
70081,https://assets.otherside.xyz/otherdeeds/dcdc8fc391def9a5b08a879ac15f3efcc26bf565359d54868f1998f056ab6a5a.jpg,Volcanic,Rainbow Atmos,2,Crimson,4,Oblivion,2,,,Brimstone,3,,,,70081,
70082,https://assets.otherside.xyz/otherdeeds/091395872ba8d1c03f75f2a9fc0fb90df57df64557a9c6b81c530b6d8914f6ac.jpg,Spirit,Rainbow Atmos,2,Steppes,1,,,,,Vaporhaze,3,,,,70082,
70083,https://assets.otherside.xyz/otherdeeds/50a9010931b6805d2850d3bc29a0c2c2f412c5082ab52a221e3ce7930ba9e3a6.jpg,Spirit,Rainbow Atmos,2,Sands,2,,,,,,,,,,70083,
70084,https://assets.otherside.xyz/otherdeeds/0876bf9c078aaff5f5eeb6cc881294b1e6eb8bee891c4aa4485c6a5f5d9e4031.jpg,Growth,Rainbow Atmos,3,Mystic,4,,,,,,,,,,70084,
70085,https://assets.otherside.xyz/otherdeeds/8d7ff0992d275033e47601fc176be7ed1eb3751a4d4a3bd113a5e8ba36c703ef.jpg,Mineral,Rainbow Atmos,2,Luster,2,Aurelian,2,Psychosilk,2,Whisper,3,,,Glass Eye,70085,
70086,https://assets.otherside.xyz/otherdeeds/af112840dd2207fad7c2429e45a5f601cd246b6ddc66fcf19c1748e8d8ab3090.jpg,Psychedelic,Rainbow Atmos,1,Mallow,3,,,,,,,Whisper,3,,70086,
70087,https://assets.otherside.xyz/otherdeeds/e0898a5e811f222bf8775186edfa96cfb8f4c85ad7b8a4818f28dcf9e2923a60.jpg,Spirit,Rainbow Atmos,2,Sands,2,,,Bonestone,3,,,Moldium,3,,70087,
70088,https://assets.otherside.xyz/otherdeeds/9c784f9f612d22f2867f7d9cff979708d45543a301b306b0cbf302714095f2f8.jpg,Volcanic,Rainbow Atmos,2,Crimson,1,Oblivion,1,,,Psychosilk,3,Nether,2,Toto,70088,
70089,https://assets.otherside.xyz/otherdeeds/df2cc591a3d658b83afffb718fbfa6049527437c88e363e9c266f9ab959858a0.jpg,Decay,Rainbow Atmos,2,Bog,2,Brimstone,2,,,,,Scumbria,2,,70089,
70090,https://assets.otherside.xyz/otherdeeds/a525664c2b51858cafae1a316f9641102eb56cee514d07f24f942ed32bcec2f0.jpg,Volcanic,Rainbow Atmos,2,Molten,5,,,,,Lunarian,2,,,,70090,
70091,https://assets.otherside.xyz/otherdeeds/b069051a210b3963e444a896cfa3e62fc20c03fd1e5ebb93463095b9e866eb47.jpg,Growth,Rainbow Atmos,1,Mystic,1,,,Runa,1,,,,,,70091,
70092,https://assets.otherside.xyz/otherdeeds/e8edc6a119f02958367f5e735cd844388790533eef4e270d3c154457693f625c.jpg,Decay,Rainbow Atmos,2,Bog,1,Psychosilk,2,Bonestone,1,Bonestone,1,Mossmoon,2,,70092,
70093,https://assets.otherside.xyz/otherdeeds/7512cc01cd8af2bf5e55e94d397780272793f375d8be35483577d7781af82879.jpg,Psychedelic,Rainbow Atmos,1,Acid,3,Lunarian,1,,,Dimensional,2,Dimensional,3,,70093,
70094,https://assets.otherside.xyz/otherdeeds/cfb4dbfaf3ef58abd44d1639821fac53f524a488eab638606ebe9ab1964ce47e.jpg,Growth,Rainbow Atmos,1,Mystic,2,Bonestone,1,Psychosilk,3,Nether,1,,,,70094,9302
70095,https://assets.otherside.xyz/otherdeeds/0c72966bb1662c9ecaa1321f56a7816d9a1d734cade70dea7f892c748fa030c9.jpg,Decay,Rainbow Atmos,3,Bog,4,Kinsoul,2,,,Moldium,3,,,,70095,
70096,https://assets.otherside.xyz/otherdeeds/0729e0d515ac40ea3a4a0e9069091451b8adbf2b7e1b76f6229893a1618796f1.jpg,Decay,Rainbow Atmos,1,Plague,3,,,,,,,,,,70096,
70097,https://assets.otherside.xyz/otherdeeds/9ae6cc8a031cd7d00263e6329121337d2ec616b98a304632dc8a5c93a70407da.jpg,Decay,Rainbow Atmos,1,Ruins,4,,,,,Moldium,3,Petrified,2,Ancient Coin,70097,
70098,https://assets.otherside.xyz/otherdeeds/84110e0172d68c85d44bbd38caf5eb54783b85b825ff7738073e3fa4cc9b23fa.jpg,Harsh,Rainbow Atmos,1,Splinter,1,,,,,,,Spikeweed,1,,70098,
70099,https://assets.otherside.xyz/otherdeeds/6e02a085ac7bff27f2c20766eace9230aa551131441d1198fa54eec1db1e5601.jpg,Spirit,Rainbow Atmos,3,Steppes,4,,,,,Lumileaf,3,Petrified,1,Sooper Box,70099,
70100,https://assets.otherside.xyz/otherdeeds/1b7bfcdee119962aae25df49325c11e8d43ab493561a2d929b3752ec187a7306.jpg,Mineral,Rainbow Atmos,3,Crystal,1,Kinsoul,1,Luminite,1,Lumileaf,1,,,,70100,
70101,https://assets.otherside.xyz/otherdeeds/f79ece6e743e0b51d99d3e4198cf5b24ad4db370921c7590ae260383775ad711.jpg,Mineral,Rainbow Atmos,1,Luster,2,Bonestone,1,,,,,,,,70101,
70102,https://assets.otherside.xyz/otherdeeds/cb930ea644d5d89d78cefbaf5ddcbe98539c8aadf4ba7bb1c058d63299023c4c.jpg,Mineral,Rainbow Atmos,2,Spires,2,Lumileaf,1,,,Lumileaf,2,,,,70102,
70103,https://assets.otherside.xyz/otherdeeds/35c6533e38fd39adeff1416bbee56944ffed4ab6f56e60cdb2b1dd7f9a3106f7.jpg,Volcanic,Rainbow Atmos,2,Crimson,5,Nether,2,Nether,2,Moldium,1,Runa,2,,70103,
70104,https://assets.otherside.xyz/otherdeeds/cfaa30ec9829a3d24861e6855d0798e7af8a3b6ca8409cac7c47fde945687c41.jpg,Psychedelic,Rainbow Atmos,2,Mallow,5,,,Psychosilk,1,Luster,2,Oblivion,2,,70104,
70105,https://assets.otherside.xyz/otherdeeds/c3245dd815ee885356efa85bd8408b4f7eceeb2d53d2300f0c3a70110f577733.jpg,Volcanic,Rainbow Atmos,3,Crimson,3,Brimstone,2,Luster,2,Kinsoul,1,,,,70105,
70106,https://assets.otherside.xyz/otherdeeds/d09761fa1ea7dbbd7bcf20c9f5257dfc0a907d7213c7c047f77f9dd354e81282.jpg,Decay,Rainbow Atmos,2,Thornwood,4,,,,,,,,,,70106,
70107,https://assets.otherside.xyz/otherdeeds/6b41d93ec728ba446c6af7e892db9e99efddaa3b363551043baf1524ce3e6ba8.jpg,Harsh,Rainbow Atmos,2,Glacia,4,Nether,1,Whisper,3,,,,,,70107,
70108,https://assets.otherside.xyz/otherdeeds/cdb4c85d48cd5f373d3dafcf3d8b69610f8891e0e8a81d44326517bb92e9699d.jpg,Growth,Rainbow Atmos,1,Jungle,2,,,,,,,,,,70108,
70109,https://assets.otherside.xyz/otherdeeds/bc8dacebeab87e39627874502464948d65c7d70639a574af420686f66f310f16.jpg,Harsh,Rainbow Atmos,2,Wastes,1,,,Omni,3,Oblivion,2,Lunarian,1,,70109,
70110,https://assets.otherside.xyz/otherdeeds/b4929a76a604c053158e305d7291476383ed9877e262487ca80071b929f34d3c.jpg,Volcanic,Rainbow Atmos,1,Crimson,1,,,,,,,Oblivion,1,,70110,
70111,https://assets.otherside.xyz/otherdeeds/cd7e4312a344ce8a787f939649129d226f8818154a6c9d3cbba2b93a402a83d2.jpg,Volcanic,Rainbow Atmos,2,Molten,3,,,Nether,1,,,,,Rugged Shovel,70111,
70112,https://assets.otherside.xyz/otherdeeds/79b8ec574b0c2100fb68edca071b5bdbd811b760350c2080066f71a5922c7c33.jpg,Mineral,Rainbow Atmos,1,Crystal,5,,,Luster,1,,,,,,70112,
70113,https://assets.otherside.xyz/otherdeeds/f4ee28a531835c563bac15408986c95e030549cbdba2b65009f8eb7573374963.jpg,Growth,Rainbow Atmos,3,Botanical,2,Oblivion,1,Bonestone,3,,,Sporicite,3,,70113,
70114,https://assets.otherside.xyz/otherdeeds/2b108912454b7d3b68b1cdcd6585bfa3c30f2550c21a05695d8930a9ef6a2c44.jpg,Decay,Rainbow Atmos,2,Bog,2,,,Whisper,1,Bonestone,2,,,,70114,
70115,https://assets.otherside.xyz/otherdeeds/1df4d4ea193af62b7e1c72d93f7ef2dfa86e9b926afa4b29c34512959976ce94.jpg,Volcanic,Rainbow Atmos,1,Molten,4,Lumileaf,1,,,Lumileaf,3,Moldium,2,,70115,
70116,https://assets.otherside.xyz/otherdeeds/6206beac5e795023cfc799782f03917a402070cbce9d777ccfc1a68543d2ef9f.jpg,Psychedelic,Rainbow Atmos,1,Shadow,1,Kinsoul,1,Nether,1,Phantom,1,Psychosilk,1,,70116,
