token_id,image,category,sediment,sediment_tier,environment,environment_tier,eastern,eastern_tier,southern,southern_tier,western,western_tier,northern,northern_tier,artifact,plot,koda
50032,https://assets.otherside.xyz/otherdeeds/67b6eafd5cfe69df8f9527920f6f10c55667c57a1f7a843f4063718ab8ca3f42.jpg,Decay,Infinite Expanse,1,Plague,2,,,,,,,,,,50032,
50033,https://assets.otherside.xyz/otherdeeds/3eff13adcdb96670b4f646911f2fe58e882fd0c32d60414e6a5ccca65cd40cd2.jpg,Mineral,Infinite Expanse,2,Spires,2,,,,,,,,,,50033,
50034,https://assets.otherside.xyz/otherdeeds/312d5f21fd62354ef992238b4db827cce0c0aac0c7bbfb58269c100a64696250.jpg,Mineral,Infinite Expanse,3,Biolume,3,,,,,,,Brimstone,1,,50034,7571
50035,https://assets.otherside.xyz/otherdeeds/0b3ff0c65e134157015765b4489e1072959431d07fb78df12aa4cad9a8a977de.jpg,Volcanic,Infinite Expanse,1,Sulfuric,2,,,,,,,Bonestone,1,,50035,
50036,https://assets.otherside.xyz/otherdeeds/f0425b800683254ecad2e5fa056df3d9888b1b2754349744e8192216e6973102.jpg,Volcanic,Infinite Expanse,3,Crimson,3,,,,,Moldium,1,,,,50036,
50037,https://assets.otherside.xyz/otherdeeds/ba5a7b8a1b7c68f026affb194e2abbe6b5b8e6eaed940a2471145f5db4a08a0e.jpg,Volcanic,Infinite Expanse,1,Molten,4,,,,,,,,,,50037,
50038,https://assets.otherside.xyz/otherdeeds/c5cdb6d7dbbae3ad83c3cfa1887cf03d3a4093dcebb0e3dada3b3d672c7a8abd.jpg,Harsh,Infinite Expanse,3,Splinter,3,Lunarian,2,,,,,,,Ancient Coin,50038,
50039,https://assets.otherside.xyz/otherdeeds/46a37392a0a6fa00ae6cf6517b2a7c25d8b0601674bdc4919005eea65150f876.jpg,Harsh,Infinite Expanse,3,Glacia,1,Slushia,3,,,Slushia,2,,,,50039,5053
50040,https://assets.otherside.xyz/otherdeeds/c6ff1131754584a3359ccb641a25182af27420f8710ba021242268df4cbaa4c6.jpg,Psychedelic,Infinite Expanse,2,Mallow,3,,,,,,,,,,50040,
50041,https://assets.otherside.xyz/otherdeeds/718353addbd05596178ed06e486563024d09f151c930e2d076aef6e3d493cf6d.jpg,Decay,Infinite Expanse,1,Thornwood,1,Bonestone,2,Duskia,1,Moldium,1,,,,50041,3752
50042,https://assets.otherside.xyz/otherdeeds/dfbceae0f03cfeb1462c6719485db5476aee44815b6cedeedb2388914d0d6709.jpg,Mineral,Infinite Expanse,3,Crystal,2,,,,,Kinsoul,1,,,,50042,
50043,https://assets.otherside.xyz/otherdeeds/cd89ef64ee26c9fb0640aab092341ebbc24112eb05671ac0fc59f43e8f65315f.jpg,Psychedelic,Infinite Expanse,3,Shadow,2,,,,,,,,,,50043,
50044,https://assets.otherside.xyz/otherdeeds/178d3804d3a1adbd4d404633da583fd2ae648e90d65f2f6c8ac5a495f7d00486.jpg,Spirit,Infinite Expanse,1,Steppes,1,,,,,,,,,,50044,
50045,https://assets.otherside.xyz/otherdeeds/a3343629bbfe7d0c55dbd06a04ec874d7438cbed6da97e3097d0a8e8c1eb3a3c.jpg,Harsh,Infinite Expanse,1,Glacia,3,,,,,,,,,,50045,
50046,https://assets.otherside.xyz/otherdeeds/7e032e693a3b8c3cd0657884e6576f65c121275e07a6aea6256638371f7016e5.jpg,Harsh,Infinite Expanse,1,Glacia,1,,,Slushia,1,,,,,,50046,630
50047,https://assets.otherside.xyz/otherdeeds/67136558053ca1d6a227af7d5d2483cb9f3441d936564230b87dcbcaf1c65134.jpg,Decay,Infinite Expanse,1,Plague,4,Kinsoul,2,Lunarian,1,,,,,,50047,
50048,https://assets.otherside.xyz/otherdeeds/0b56f2697ce0a95c7a985ee72b1622501e2412e897711fa77fe20b5951010188.jpg,Spirit,Infinite Expanse,1,Veldan,3,Petrified,1,Petrified,2,,,,,Camp Fire,50048,
50049,https://assets.otherside.xyz/otherdeeds/cacf0fe438653c472120870057b011ebe640c2211421adffbc11d51fc0ee60f5.jpg,Decay,Infinite Expanse,2,Plague,1,,,Oblivion,1,Lunarian,1,Lunarian,2,,50049,8510
50050,https://assets.otherside.xyz/otherdeeds/25b0478060b0150d2c677f6fc90ec69608915c8475e2cd14a9b80853c698bbdc.jpg,Spirit,Infinite Expanse,1,Sands,4,,,,,,,,,,50050,
50051,https://assets.otherside.xyz/otherdeeds/4ea2424dd745d12d18a019a38489e3b5cc0827a0665a46d42eb421992479819b.jpg,Harsh,Infinite Expanse,1,Splinter,5,,,,,,,,,Camp Fire,50051,
50052,https://assets.otherside.xyz/otherdeeds/185b868b966401f2c46e98e029c9c73eac40a6f840e348e44272311062b5bf4d.jpg,Spirit,Infinite Expanse,1,Steppes,2,Psychosilk,1,,,,,Whisper,1,,50052,
50053,https://assets.otherside.xyz/otherdeeds/cded3c6c05a5ddd6029300a956c6e639edecfd891b4cad1e03962cd194ba18c1.jpg,Mineral,Infinite Expanse,2,Biolume,2,Psychosilk,1,Fortuna,1,,,,,,50053,
50054,https://assets.otherside.xyz/otherdeeds/a714a0edb027d0888730f8254b229962a30276d6cd7c15042acfae56845cd1d4.jpg,Mineral,Infinite Expanse,3,Crystal,2,Moldium,1,Nether,2,,,Spikeweed,1,,50054,
50055,https://assets.otherside.xyz/otherdeeds/97d8ec711376cad256e72deb150646170f8ffa763faf197486b935b304c5934d.jpg,Harsh,Infinite Expanse,3,Splinter,2,Kinsoul,2,Spikeweed,1,,,Runa,3,,50055,5706
50056,https://assets.otherside.xyz/otherdeeds/6e5e0b43ec642965d0595a01d3b45d48e3a56ad13bc09514187364c10066148e.jpg,Growth,Infinite Expanse,2,Jungle,1,,,,,,,,,,50056,
50057,https://assets.otherside.xyz/otherdeeds/0128b820452b25eb2f5d47c3380f69417f0d4c3f0845531ad5b2b88a577d9fd0.jpg,Spirit,Infinite Expanse,2,Steppes,1,Whisper,1,Psychosilk,1,Bonestone,1,,,,50057,
50058,https://assets.otherside.xyz/otherdeeds/9614b91ba45ce413d37b3273779a400fc72fcd8964bd456beb291629f6d9d52c.jpg,Volcanic,Infinite Expanse,1,Sulfuric,4,Chlorocite,2,,,Moldium,1,,,,50058,
50059,https://assets.otherside.xyz/otherdeeds/167a17e9378e6707272da49de7cd202c05aad32d115e7ec5109ddf0c933295ae.jpg,Decay,Infinite Expanse,1,Plague,2,,,Nether,1,,,,,,50059,
50060,https://assets.otherside.xyz/otherdeeds/a068790fc95f245cb03ebf78055c490c66bcd89127bc916833012b6bd46212f9.jpg,Volcanic,Infinite Expanse,2,Molten,2,,,,,,,,,,50060,
50061,https://assets.otherside.xyz/otherdeeds/a7d2292c38ba3a26cf2b44e3c9342e2de4504033d67110527120dce98eb1929b.jpg,Volcanic,Infinite Expanse,1,Crimson,4,,,,,Lumileaf,1,Kinsoul,1,,50061,
50062,https://assets.otherside.xyz/otherdeeds/df2713ec9927a7a06b79443762476b5da5dd0686ffe59a93d574c41ea3275190.jpg,Spirit,Infinite Expanse,1,Steppes,2,Luster,1,,,Luster,3,,,Fire Sale Scroll,50062,
50063,https://assets.otherside.xyz/otherdeeds/2a320261bb0079f120d5aaa0101ccfecc57bcc66dd0d64b5527fb25eb0b0ec4e.jpg,Mineral,Infinite Expanse,2,Spires,1,,,,,Psychosilk,1,,,Rugged Pickaxe,50063,
50064,https://assets.otherside.xyz/otherdeeds/7ca443b32865efe21c8128df977d965e3903d2144d0a27b819b60d79ff11c8e2.jpg,Decay,Infinite Expanse,1,Thornwood,3,Oblivion,1,,,Kinsoul,3,,,,50064,
50065,https://assets.otherside.xyz/otherdeeds/ba5a7b8a1b7c68f026affb194e2abbe6b5b8e6eaed940a2471145f5db4a08a0e.jpg,Volcanic,Infinite Expanse,1,Molten,4,,,,,,,,,,50065,
50066,https://assets.otherside.xyz/otherdeeds/855248ee00e048e206708f28a975d184784ff80045458cdc04255f6910aef4ee.jpg,Psychedelic,Infinite Expanse,2,Mallow,1,,,,,Brimstone,1,Brimstone,2,,50066,
50067,https://assets.otherside.xyz/otherdeeds/557c9d9589498030c96bd0eafa8adefd14b39186f68d725ad4f26ea64c09bd3f.jpg,Spirit,Infinite Expanse,3,Steppes,2,,,,,,,,,,50067,
50068,https://assets.otherside.xyz/otherdeeds/19a4943c6cbba34bbccdadf79bdc7de5903b3945e36ea9cf1dbcd5cc8eac1c88.jpg,Mineral,Infinite Expanse,2,Biolume,4,,,,,,,Luster,2,Mystical Crown,50068,
50069,https://assets.otherside.xyz/otherdeeds/be521f911be4abf68473c9c7b1c392add383f138198cc9e875a697fdabac464d.jpg,Volcanic,Infinite Expanse,1,Molten,2,,,,,,,,,Sands of Time,50069,
50070,https://assets.otherside.xyz/otherdeeds/dc5ee942b5db176f2305fa18158dae848f88bd6afe9ae044562a03003512f316.jpg,Harsh,Infinite Expanse,1,Bone,3,Brimstone,1,Petrified,2,Oblivion,1,,,,50070,
50071,https://assets.otherside.xyz/otherdeeds/87f06fb80e716e95dfd93d1c8c5ae1083b0cf38b9fa571f0aeeaa595acb6a2ed.jpg,Decay,Infinite Expanse,1,Ruins,3,Lunarian,1,,,,,,,Jar of Koda Farts,50071,
50072,https://assets.otherside.xyz/otherdeeds/78a0ea50a2fb3f81bac3f45805379f1a2c791bf99e83ff5a7ceeca387c722c5d.jpg,Volcanic,Infinite Expanse,2,Crimson,3,Psychosilk,1,Ragnarock,2,Runa,1,Ragnarock,1,Koda Hammer,50072,
50073,https://assets.otherside.xyz/otherdeeds/03f0bc5031ec264c38aa12c1171213edc4de114847f77e137db1502335f423e8.jpg,Volcanic,Infinite Expanse,2,Sulfuric,4,,,,,Petrified,1,,,,50073,
50074,https://assets.otherside.xyz/otherdeeds/cf66d5de2b975ee52563e56398521f88e88d46f4d6d18a9b0eaae2cadf8ae0ab.jpg,Volcanic,Infinite Expanse,2,Obsidian,2,,,Psychosilk,3,Whisper,1,,,,50074,
50075,https://assets.otherside.xyz/otherdeeds/6ec1359383aecf407b073ba028be3b9073b1677093598d852cebdcdd076f25bb.jpg,Harsh,Infinite Expanse,1,Glacia,1,Kinsoul,2,,,Lunarian,2,,,,50075,
50076,https://assets.otherside.xyz/otherdeeds/bd174e061deb389722dddec239fa6955649ea6ee5049410ed7db1fad00122f7c.jpg,Volcanic,Infinite Expanse,2,Molten,3,Whisper,3,,,,,,,,50076,
50077,https://assets.otherside.xyz/otherdeeds/44b7032aa77eb6765ebd7b979e8a01ac6f992f0a4a13f5f6a073666ba725ba64.jpg,Volcanic,Infinite Expanse,1,Molten,5,,,,,Thermodite,1,Kinsoul,2,,50077,
50078,https://assets.otherside.xyz/otherdeeds/9f79bee19def11a468aaf5941c0b8b4087df972613ba5f056db47db34a567d63.jpg,Growth,Infinite Expanse,2,Jungle,2,,,,,,,,,,50078,
50079,https://assets.otherside.xyz/otherdeeds/4f4c84f1f6174eef1509d11079bef17e816c02ecfc39d9b83d217056ffd48c40.jpg,Mineral,Infinite Expanse,3,Crystal,3,Lumileaf,1,Etheria,2,Luster,1,,,,50079,
50080,https://assets.otherside.xyz/otherdeeds/60567612c0c919780eea56a2fe8b791be0c3399234828301f145d86bd133bf35.jpg,Mineral,Infinite Expanse,2,Biolume,4,Lumileaf,1,,,Fortuna,1,Bonestone,1,,50080,
50081,https://assets.otherside.xyz/otherdeeds/5de3232b0555637072f2d736c3bfa6aade5a59a2e7431fac94f9e11235bfb751.jpg,Volcanic,Infinite Expanse,1,Crimson,1,,,,,Nether,1,,,,50081,
50082,https://assets.otherside.xyz/otherdeeds/9265f82174ff454d90b5535f0d9a2a751da94281875f29d52746559dfaaf228d.jpg,Volcanic,Infinite Expanse,3,Sulfuric,1,Nether,2,,,,,Psychosilk,1,,50082,
50083,https://assets.otherside.xyz/otherdeeds/a4db1d881d8d9b1221656aeaa23fe47795281e45f24a91a4339c88099d8b1454.jpg,Volcanic,Infinite Expanse,1,Molten,2,,,Lumileaf,1,,,Lunarian,1,,50083,
50084,https://assets.otherside.xyz/otherdeeds/6857c2f95f51b53b9c8c1a62dbb2dd85ae6ec48dd763ad26e8e2000991b88501.jpg,Decay,Infinite Expanse,1,Bog,3,Scumbria,1,,,,,Luster,2,Sooper Box,50084,
50085,https://assets.otherside.xyz/otherdeeds/e40770b443533aea544585b24e6c522b3abebd4c95b1fa060e34f15d2841adc7.jpg,Mineral,Infinite Expanse,1,Biolume,2,,,,,,,,,,50085,
50086,https://assets.otherside.xyz/otherdeeds/b1240d1f6bccc0101a419d8a6c92b84823ebea867a076ffcf96633a7fe67d6fc.jpg,Spirit,Infinite Expanse,1,Veldan,2,,,,,,,,,Card from a Deck,50086,
50087,https://assets.otherside.xyz/otherdeeds/7c3dc825cd6d59d477cc68d27cd9f58817eea2f5a3e41b5066db9a4d0df539a2.jpg,Spirit,Infinite Expanse,1,Steppes,3,Lumileaf,1,,,Moldium,1,,,,50087,
50088,https://assets.otherside.xyz/otherdeeds/8907f4ccf3508966ce3b3cfba959fc5348a9adf728e63c48eb58007602778a51.jpg,Psychedelic,Infinite Expanse,1,Mallow,1,,,,,,,,,,50088,
50089,https://assets.otherside.xyz/otherdeeds/fc9dddd4c4e9787a7eb5b0bf76ddc41dc24883d1668fd443af5e0de6e449e307.jpg,Growth,Infinite Expanse,2,Jungle,1,,,,,,,Brimstone,1,,50089,
50090,https://assets.otherside.xyz/otherdeeds/fe53c88e2477bf692d3dca49a00e67bf46997a063a5c32c4b09f8f0b14d71899.jpg,Decay,Infinite Expanse,1,Ruins,1,Moldium,3,Prysmatica,2,,,,,,50090,
50091,https://assets.otherside.xyz/otherdeeds/0f5440f87904749f6f48e2e55a039d0bb492b24eddb1f78225597b800c22c971.jpg,Mineral,Infinite Expanse,2,Biolume,1,Runa,1,,,,,Luster,3,Rugged Hammer,50091,
50092,https://assets.otherside.xyz/otherdeeds/6fcf8083040fddfafb7a051a8d1fa7b9513d41ede22735470a4c9064da165e31.jpg,Spirit,Infinite Expanse,1,Sky,1,,,Runa,2,,,,,,50092,
50093,https://assets.otherside.xyz/otherdeeds/b707031df5eea8296ef4313b10b47b33fc06e6d3c75754e0f0f88fc84765c33e.jpg,Growth,Infinite Expanse,2,Mycelium,4,,,,,,,,,Rugged Hammer,50093,8837
50094,https://assets.otherside.xyz/otherdeeds/6f1f9ea0da74662847475d4dd67188fbafca96ad2d5d8b7b3eebcc6139434723.jpg,Decay,Infinite Expanse,1,Ruins,2,,,Brimstone,1,,,Whisper,1,,50094,
50095,https://assets.otherside.xyz/otherdeeds/11ae41204e22f0cf91034c86e5953ae068a6f3b437bb0758f20445239d8f2704.jpg,Mineral,Infinite Expanse,1,Biolume,5,,,Psychosilk,1,Bonestone,1,,,Koda Axe,50095,
50096,https://assets.otherside.xyz/otherdeeds/dcd6696b3644f72fe7e269437f250d04a087176a889001cce4da9f5ee60820e0.jpg,Psychedelic,Infinite Expanse,3,Mallow,5,,,Moldium,1,,,Bonestone,1,,50096,
50097,https://assets.otherside.xyz/otherdeeds/0ccb3a1ad8e571bd4529d63036621c2ce7888d19ee43d7d27df9864029f16917.jpg,Spirit,Infinite Expanse,2,Steppes,4,,,,,,,Oblivion,2,,50097,
50098,https://assets.otherside.xyz/otherdeeds/216e61109c9a0b9b601107b7c449f1d8d2d53182fb8775ae5ac6c1dfa8430e45.jpg,Psychedelic,Infinite Expanse,3,Sludge,1,,,,,,,,,Mystic Triangles,50098,
50099,https://assets.otherside.xyz/otherdeeds/1649a893ad520893ce38edb807ebff1cb6b114b862b18f8510cdd9b6c1fc0846.jpg,Decay,Infinite Expanse,2,Ruins,5,Nether,3,Petrified,3,,,,,,50099,
50100,https://assets.otherside.xyz/otherdeeds/3eff13adcdb96670b4f646911f2fe58e882fd0c32d60414e6a5ccca65cd40cd2.jpg,Mineral,Infinite Expanse,2,Spires,2,,,,,,,,,,50100,
50101,https://assets.otherside.xyz/otherdeeds/2dca4431891be9580eb8100bfb4b855e63d89c4d8e7e018bdcb24d0c5e82f174.jpg,Harsh,Infinite Expanse,3,Wastes,2,Brimstone,2,,,,,Petrified,3,,50101,5453
50102,https://assets.otherside.xyz/otherdeeds/c589be1a03a94f232d5d997113aaefd1da104a338cc87e32d614d940d29fd421.jpg,Growth,Infinite Expanse,2,Botanical,1,,,Lunarian,3,,,,,,50102,
50103,https://assets.otherside.xyz/otherdeeds/6666940c8ddca29ea678260159c406bdf66977c96a805d75486624be09464315.jpg,Harsh,Infinite Expanse,2,Splinter,2,,,,,,,,,Camp Fire,50103,
50104,https://assets.otherside.xyz/otherdeeds/e85a38d67b31fed1553f6011a134b3ac4eab084804e6d2551880f68a5af0b706.jpg,Growth,Infinite Expanse,3,Botanical,5,Lumileaf,2,,,Runa,1,,,,50104,
50105,https://assets.otherside.xyz/otherdeeds/e55a1a40df10fc97fb17d3005f3961e72ce77ea2e77940cfe0024e6a2d1ef388.jpg,Mineral,Infinite Expanse,1,Biolume,3,Whisper,1,,,Psychosilk,2,Oblivion,3,,50105,
50106,https://assets.otherside.xyz/otherdeeds/5cc38dc07e299f812d9973bd598147334828c2bb1010699ada1b5393429e8eca.jpg,Volcanic,Infinite Expanse,1,Sulfuric,2,Spikeweed,1,,,,,Whisper,1,,50106,6349
50107,https://assets.otherside.xyz/otherdeeds/9c12ed7772627194cab01ca49285eab2e617717b4869d5e76277f5d970d8aae8.jpg,Spirit,Infinite Expanse,1,Veldan,1,Kinsoul,1,,,,,Runa,2,,50107,
50108,https://assets.otherside.xyz/otherdeeds/39235928d936c63fa6de64407d15d74f5d5ae8612a2f149f065757c9d7541199.jpg,Spirit,Infinite Expanse,1,Steppes,1,Lumileaf,1,,,,,,,,50108,
50109,https://assets.otherside.xyz/otherdeeds/e4b4225037d4578232749282ccb9cb45e1c1ac6a2ba60d284c6b7f5ee6177ead.jpg,Harsh,Infinite Expanse,2,Bone,1,,,Runa,2,Kinsoul,1,,,,50109,
50110,https://assets.otherside.xyz/otherdeeds/b3679eeddbf8ac8583529ad2ea77b5746d5807edb776f08e80ba037100627c78.jpg,Decay,Infinite Expanse,2,Ruins,2,,,,,,,,,,50110,
50111,https://assets.otherside.xyz/otherdeeds/815cb5bf78d397adc1835bd6823fcae32118ec016a72cafbfe3847e427942d5a.jpg,Mineral,Infinite Expanse,1,Spires,5,,,Opalia,2,Spikeweed,1,,,Rugged Hammer,50111,4338
50112,https://assets.otherside.xyz/otherdeeds/ed52b885a6b2ec26e48dc6ffaf4eed3d526d9050948ef6d3d7d9bf33beb24c93.jpg,Harsh,Infinite Expanse,2,Glacia,4,Slushia,1,Spikeweed,1,,,,,,50112,
50113,https://assets.otherside.xyz/otherdeeds/7fa1ca160cd8e045c9f4acdcedaa62866ce6d2fb2caf88e4aa52db61374f9984.jpg,Spirit,Infinite Expanse,2,Steppes,3,,,Spikeweed,1,,,,,,50113,
50114,https://assets.otherside.xyz/otherdeeds/24d2041969cb578de122594988a19b042ecef985603d7e8faa5adaec53d199fe.jpg,Decay,Infinite Expanse,3,Bog,1,Kinsoul,2,Omni,1,Psychosilk,1,Scumbria,1,,50114,
50115,https://assets.otherside.xyz/otherdeeds/457f27eb4b2042df7c4d06dbcc5e7c2580aa54c9d9a43917621267543aa7c21d.jpg,Volcanic,Infinite Expanse,3,Sulfuric,3,,,Brimstone,1,,,Sulfirica,1,,50115,
50116,https://assets.otherside.xyz/otherdeeds/50c21db9d85f7f827c65bfe2627b44b492577f88db2433355048be4b879a536c.jpg,Growth,Infinite Expanse,2,Mycelium,3,,,,,Spikeweed,1,Psychosilk,1,,50116,
50117,https://assets.otherside.xyz/otherdeeds/feaff4891661f6476a5e41e6bb17fff44f65705ad0da46d65d77c4e0b2aea17f.jpg,Growth,Infinite Expanse,1,Mystic,1,Kinsoul,2,,,Oblivion,1,,,,50117,
50118,https://assets.otherside.xyz/otherdeeds/23b69ae0896e5541ab171757ad5a0b6533b3a39d18f080c78cf0e19595b93a86.jpg,Volcanic,Infinite Expanse,1,Obsidian,1,,,Moldium,2,Moldium,1,,,Banana Peel,50118,
