token_id,image,category,sediment,sediment_tier,environment,environment_tier,eastern,eastern_tier,southern,southern_tier,western,western_tier,northern,northern_tier,artifact,plot,koda
80060,https://assets.otherside.xyz/otherdeeds/2ab566f85bdcb7bdb0238c4df53ebda8b1951c2f82861480919f3e9ca41a56d1.jpg,Growth,Rainbow Atmos,3,Botanical,1,Lumileaf,1,,,Sporicite,1,,,,80060,
80061,https://assets.otherside.xyz/otherdeeds/021bdc2efcb2fa4c2ba77cbcad78da3138c55a8ebc21b3cbadb42954deb39f6b.jpg,Harsh,Rainbow Atmos,3,Bone,3,Lunarian,1,Amberskull,1,Bonestone,1,Kinsoul,2,,80061,2332
80062,https://assets.otherside.xyz/otherdeeds/85d32b36079dac1221f678346e26d13481e3e4dabf4d78a29923f03194c26019.jpg,Harsh,Rainbow Atmos,2,Splinter,2,Brimstone,2,,,,,,,,80062,
80063,https://assets.otherside.xyz/otherdeeds/841f9e32d6a8968c4beff5df24c76e347020a28621eb60548e8175a3da88af61.jpg,Spirit,Rainbow Atmos,2,Sky,5,,,Kinsoul,3,,,,,,80063,7120
80064,https://assets.otherside.xyz/otherdeeds/144591dfaf5f34a762d3bbab1279560988cef4681615ee9b61cfe403a81713a7.jpg,Decay,Rainbow Atmos,1,Bog,3,,,,,,,,,,80064,
80065,https://assets.otherside.xyz/otherdeeds/67916b9971a4e8a109ca99ca894f274d0c52bab6c7e3af601a77b2d7c630a646.jpg,Harsh,Rainbow Atmos,1,Splinter,2,Spikeweed,1,,,,,,,,80065,
80066,https://assets.otherside.xyz/otherdeeds/0cf7e72c21426762c0ebc96f46660afff1d7487213f6bb2c9b11f995dd4ec003.jpg,Volcanic,Rainbow Atmos,2,Sulfuric,1,,,Sulfirica,1,,,,,Mystic Triangles,80066,
80067,https://assets.otherside.xyz/otherdeeds/ee6307e117e38ffe393515ff545e6b6efed5618a9b8760267c0722051a452edd.jpg,Mineral,Rainbow Atmos,1,Spires,2,,,,,,,Runa,2,Celestial Orb,80067,
80068,https://assets.otherside.xyz/otherdeeds/428849544d89124cd4eaf2b4609b68c7239ff13a74f4fbb4998c621c731800d7.jpg,Volcanic,Rainbow Atmos,1,Crimson,2,Pricklia,1,,,Spikeweed,3,,,Celestial Orb,80068,
80069,https://assets.otherside.xyz/otherdeeds/722d8cd893aad1fc63220764bd5e5fa308e509e741b3da1f6e92486457ab850f.jpg,Psychedelic,Rainbow Atmos,1,Acid,1,Whisper,1,Spikeweed,2,,,,,,80069,
80070,https://assets.otherside.xyz/otherdeeds/0e45d37653853316a7256113800f83b9fd6944032fafafc9d70eafc15c62f888.jpg,Volcanic,Rainbow Atmos,1,Molten,1,,,Petrified,2,,,,,Lapis,80070,
80071,https://assets.otherside.xyz/otherdeeds/98bedb1ef5e5c5eceb3de528dbdde407cd07ebfee24cbcdf449d6e2138e0b492.jpg,Volcanic,Rainbow Atmos,2,Molten,1,,,,,Lumileaf,3,,,Sticky Cauldron,80071,4866
80072,https://assets.otherside.xyz/otherdeeds/e12eadc83a12a72985fc6af22de4292a7712a2addc7a8a48e7e6756da88cb991.jpg,Harsh,Rainbow Atmos,2,Splinter,2,Nether,3,Luster,2,,,Lunarian,2,Rugged Pickaxe,80072,
80073,https://assets.otherside.xyz/otherdeeds/a867f15513d7c124b2afbf3481fc4707cb9947fe389eb9103d001189cd89abbf.jpg,Spirit,Rainbow Atmos,2,Steppes,5,Lunarian,3,Oblivion,3,Kinsoul,3,Petrified,1,,80073,
80074,https://assets.otherside.xyz/otherdeeds/db29792cbc06b40736c28d9c98489a0c423f7b9b80cbb45a73e00e331e4b75fa.jpg,Spirit,Rainbow Atmos,2,Veldan,5,,,,,Psychosilk,3,Bonestone,2,Forged Pickaxe,80074,
80075,https://assets.otherside.xyz/otherdeeds/9301d2d89b963608b0a015a18db2102e2c2d15df81366e1161157887a65d82f5.jpg,Spirit,Rainbow Atmos,1,Veldan,1,,,,,,,Lumileaf,1,Sooper Box,80075,
80076,https://assets.otherside.xyz/otherdeeds/8c73d2357764ba5067c0d825e38a9d6e9c4fa608b250ef9afde83e27dfb5ffaf.jpg,Growth,Rainbow Atmos,3,Mystic,3,Luster,1,,,,,,,,80076,
80077,https://assets.otherside.xyz/otherdeeds/e0f540fb0733714b0892b098a6534845215145abc849c2515684ed202ee152a1.jpg,Harsh,Rainbow Atmos,1,Glacia,5,Nether,1,Lunarian,1,Lunarian,2,Lunarian,2,Forged Axe,80077,
80078,https://assets.otherside.xyz/otherdeeds/251db00f63004875fe85f2f38828ebf51cb12d4143993b35607b500ff1a72ca9.jpg,Harsh,Rainbow Atmos,2,Glacia,3,Petrified,3,Lunarian,1,,,Whisper,1,,80078,
80079,https://assets.otherside.xyz/otherdeeds/beb0fe3b96e291cf38294b815f4862221ccc3b9e835e59bb09e389f995e86922.jpg,Harsh,Rainbow Atmos,2,Glacia,2,Petrified,2,Whisper,2,Slushia,3,,,,80079,
80080,https://assets.otherside.xyz/otherdeeds/480045207e9758c916fe9ea769de2909c8311c019abb783aac22e5da73be1996.jpg,Growth,Rainbow Atmos,2,Jungle,1,,,,,Psychosilk,2,Whisper,1,,80080,
80081,https://assets.otherside.xyz/otherdeeds/0b7dbc3ed30bafc33ab0934154f6b0bb230e5e9b993489acfc543a1b6c0bf1b0.jpg,Mineral,Rainbow Atmos,2,Biolume,3,,,,,Luster,3,Nether,2,,80081,
80082,https://assets.otherside.xyz/otherdeeds/ece94a3e98e3d7ab430a4434234fbb7b44da4204f34cbc3180fb07ed238d3695.jpg,Growth,Rainbow Atmos,2,Mystic,3,Nether,3,,,,,Nether,2,,80082,
80083,https://assets.otherside.xyz/otherdeeds/0fdc30be423c63945d5c63752eed332c7491586dc7de489e64257b127ab0bca0.jpg,Psychedelic,Rainbow Atmos,1,Shadow,1,,,,,,,,,,80083,9204
80084,https://assets.otherside.xyz/otherdeeds/a17b092946476322827276c79e94345888f192f0468ea3ef40677124b78f6218.jpg,Spirit,Rainbow Atmos,2,Sands,2,,,,,,,Kinsoul,1,,80084,
80085,https://assets.otherside.xyz/otherdeeds/364978cdb67f9ff8c761b758b8895f6b97f8363e0d6a481f1a90013deddb52f6.jpg,Growth,Rainbow Atmos,2,Mycelium,1,,,Runa,3,,,Oblivion,1,,80085,
80086,https://assets.otherside.xyz/otherdeeds/c3ddebc934d986d8641b912b64bf7b4272f807c3665f469ce553c1c93c5abddf.jpg,Harsh,Rainbow Atmos,1,Bone,2,Runa,3,,,,,,,,80086,
80087,https://assets.otherside.xyz/otherdeeds/8a06929b3319da3ee6715ba467806e46c4c7f29073c60b4e9419a4d76d99fe24.jpg,Mineral,Rainbow Atmos,1,Biolume,2,Psychosilk,1,Psychosilk,2,Lunarian,1,,,,80087,
80088,https://assets.otherside.xyz/otherdeeds/7ef9d53d8b1754b53cb357a5672e475ee0c771c418c7bcbea9321c744df87376.jpg,Harsh,Rainbow Atmos,3,Splinter,4,,,,,,,,,,80088,
80089,https://assets.otherside.xyz/otherdeeds/59ef6d87cc9aa473518a950fcdcae915b07724d6528d1ad04d4a5dd541e1232d.jpg,Volcanic,Rainbow Atmos,2,Crimson,2,,,,,Petrified,3,Psychosilk,1,Camp Fire,80089,
80090,https://assets.otherside.xyz/otherdeeds/b7114f677e8d9a021f0022fb3ad4e471b451d6985fd19a50ac3ea8eb625bbef8.jpg,Harsh,Rainbow Atmos,2,Glacia,4,Bonestone,1,,,,,Slushia,3,,80090,
80091,https://assets.otherside.xyz/otherdeeds/815a0bbe7602703955cfeaa667c18eefcd674bd7696c5e7abbef335bab72712c.jpg,Psychedelic,Rainbow Atmos,3,Mallow,1,Lumileaf,2,Luster,1,,,,,,80091,
80092,https://assets.otherside.xyz/otherdeeds/a3f81e94924920f4017fb184e9f2a9a62be209c2c7b800d40e07c111d1afa813.jpg,Mineral,Rainbow Atmos,2,Luster,2,Moldium,1,,,,,,,,80092,
80093,https://assets.otherside.xyz/otherdeeds/dbb1800bd09eb713e44d57ebabc6a12d8880fe4572316c11ffc1dbf0625f7624.jpg,Volcanic,Rainbow Atmos,2,Molten,2,Runa,1,,,Slaglia,1,Petrified,2,Toto,80093,
80094,https://assets.otherside.xyz/otherdeeds/a42014588464fa72cd01352f1fac34a4c028f96c12a16809bd5633d0198b8ed5.jpg,Psychedelic,Rainbow Atmos,3,Shadow,2,Spikeweed,2,Kinsoul,2,,,Moldium,3,,80094,
80095,https://assets.otherside.xyz/otherdeeds/983b150ca409189148e97e30f7646742a081bcf16fed1905132e01d5e415ace6.jpg,Psychedelic,Rainbow Atmos,1,Mallow,2,,,,,,,,,,80095,
80096,https://assets.otherside.xyz/otherdeeds/50fa53028c27330a87c64c5fc87dbc73620d8b59505696b5d747b5129ee1f2bc.jpg,Growth,Rainbow Atmos,2,Jungle,1,,,Luster,1,,,Brimstone,1,,80096,
80097,https://assets.otherside.xyz/otherdeeds/ba871962a45ad32e9fbdc3127d3b68248f74b3763b767478776f85b5d5f138b8.jpg,Volcanic,Rainbow Atmos,1,Sulfuric,2,,,,,,,Psychosilk,3,,80097,
80098,https://assets.otherside.xyz/otherdeeds/8cac889db3410439550c00d00b5c71d9f48443b02432616b120f806ba410258f.jpg,Decay,Rainbow Atmos,2,Bog,4,Nether,3,Brimstone,2,Whisper,1,Oblivion,1,,80098,796
80099,https://assets.otherside.xyz/otherdeeds/9de246a98ddd82c87cd7d50145564e356eda5bc81c26fd0855b057153ff446c5.jpg,Spirit,Rainbow Atmos,2,Steppes,4,Nebula,1,Spikeweed,2,Kinsoul,1,Runa,2,,80099,
80100,https://assets.otherside.xyz/otherdeeds/37eaaaf537a34aa6cd9def36b9ecf5c9196742b39767d9064f37792ba6c633f6.jpg,Psychedelic,Rainbow Atmos,1,Mallow,4,,,,,,,,,,80100,
80101,https://assets.otherside.xyz/otherdeeds/cbb4c4f8ed697757376099b9ba90d113ea6ad230373d12aa0c5d77acc19cf71f.jpg,Psychedelic,Rainbow Atmos,1,Sludge,5,Lunarian,2,Bonestone,1,,,Kinsoul,1,,80101,
80102,https://assets.otherside.xyz/otherdeeds/544085394887da2ddd98992dd4b4846b2c8e29dccf922d72b4f27ae0a0484742.jpg,Mineral,Rainbow Atmos,1,Crystal,4,,,,,Spikeweed,1,,,,80102,
80103,https://assets.otherside.xyz/otherdeeds/94ad012c9c2b863b6f4b943fae8042d5dbb1515910ff059372383a64f2c02f97.jpg,Decay,Rainbow Atmos,2,Thornwood,4,Whisper,2,Moldium,2,Petrified,2,,,,80103,
80104,https://assets.otherside.xyz/otherdeeds/4d9f48e7111101655bab6383c505d3b2b3dc169ada26dbcdedf5a7af5696bcfa.jpg,Harsh,Rainbow Atmos,3,Splinter,3,Lumileaf,2,Lunarian,1,Bonestone,2,Bonestone,2,,80104,
80105,https://assets.otherside.xyz/otherdeeds/c4fe49a09c61902c4d2ebc6ed18a64431e58362052a57c7d3edc8b536dc8281c.jpg,Volcanic,Rainbow Atmos,1,Obsidian,2,Lunarian,2,,,Oblivion,2,Bonestone,1,Slime Juice,80105,
80106,https://assets.otherside.xyz/otherdeeds/689f836836fc7f0e93d0ca75c43c84857a358ec72b563f3156efab362672f035.jpg,Volcanic,Rainbow Atmos,3,Obsidian,4,,,Luster,1,Nether,1,Runa,1,,80106,
80107,https://assets.otherside.xyz/otherdeeds/cfdddbe572db66d83c1a072f04c5a9e7ba40d88635dd6ef40c0ac43544b94e6f.jpg,Volcanic,Rainbow Atmos,1,Obsidian,3,Lunarian,1,Nether,3,Runa,1,Abyssia,2,,80107,
80108,https://assets.otherside.xyz/otherdeeds/6989116b053d190f7b3029e19dc7daa51fe91c2e83cec4cb9f35b09fa91749d2.jpg,Harsh,Rainbow Atmos,2,Wastes,5,Nether,2,Oblivion,1,Luster,2,,,,80108,9990
80109,https://assets.otherside.xyz/otherdeeds/eb0cb094fa99c69e5051c22b8c447698ecc0c2b51e1e8c7dd4f74d2b67bbfcc5.jpg,Spirit,Rainbow Atmos,1,Steppes,2,Whisper,2,Nether,2,,,,,,80109,
80110,https://assets.otherside.xyz/otherdeeds/a1fc5d2beb7ccefd6bc030b893a057966f3cec250124fba8fbba0aa9ebf109a7.jpg,Decay,Rainbow Atmos,1,Bog,2,Spikeweed,2,,,,,Mossmoon,2,Card from a Deck,80110,
80111,https://assets.otherside.xyz/otherdeeds/d09761fa1ea7dbbd7bcf20c9f5257dfc0a907d7213c7c047f77f9dd354e81282.jpg,Decay,Rainbow Atmos,1,Thornwood,4,,,,,,,,,,80111,
80112,https://assets.otherside.xyz/otherdeeds/0ae9bc512569bfc2d86d7623f07168527f4883e6235e558ffa33e1530ac3c17e.jpg,Mineral,Rainbow Atmos,3,Crystal,2,Petrified,2,,,,,,,,80112,
80113,https://assets.otherside.xyz/otherdeeds/b805168cd80796cba51796e3824451b2d65f21ae320f84cc33e7603cf1d50ba7.jpg,Decay,Rainbow Atmos,3,Plague,4,,,Runa,3,Rotworth,2,,,Relic Card,80113,
80114,https://assets.otherside.xyz/otherdeeds/6a560eaa0b784bbecec915525fa1f545a62584fdea8bfb466bece063c0669a6d.jpg,Mineral,Rainbow Atmos,1,Crystal,3,,,Psychosilk,2,,,,,Koda Pickaxe,80114,
80115,https://assets.otherside.xyz/otherdeeds/fad4fcd53f297001a6f113cc75ab592ddf124bbd675e24e7b8dc995cf5f010b3.jpg,Decay,Rainbow Atmos,1,Thornwood,1,,,,,Duskia,3,,,Mystic Triangles,80115,
